shipping_id,order_id,shipping_date,shipping_method,shipping_status
4435,1719,2024-10-27,Same-day,Delivered
4436,3428,2025-01-23,Same-day,Lost
4437,88,2024-05-08,Same-day,Pending
4438,3702,2025-01-01,Express,Lost
4439,1103,2024-04-29,Same-day,Shipped
4440,1057,2025-02-06,Same-day,Shipped
4441,1972,2024-12-06,Standard,Delivered
4442,2640,2024-05-14,Standard,Pending
4443,314,2024-02-07,Standard,Pending
4444,1258,2025-05-28,Express,Delivered
4445,4334,2023-08-24,Express,Shipped
4446,1892,2024-09-01,Same-day,Lost
4447,24,2023-10-27,Standard,Lost
4448,1560,2024-01-05,Same-day,Lost
4449,2226,2024-09-22,Standard,Shipped
4450,1167,2024-10-07,Standard,Delivered
4451,2250,2023-10-08,Standard,Pending
4452,1618,2023-11-21,Express,Lost
4453,3743,2025-02-07,Standard,Shipped
4454,2711,2025-03-25,Standard,Shipped
4455,1677,2025-05-05,Standard,Lost
4456,4705,2025-07-18,Standard,Delivered
4457,940,2025-03-05,Express,Pending
4458,3562,2024-05-29,Express,Shipped
4459,4696,2023-09-23,Standard,Delivered
4460,1160,2024-07-28,Standard,Shipped
4461,4590,2023-07-26,Same-day,Pending
4462,247,2025-05-05,Same-day,Delivered
4463,4966,2025-07-09,Standard,Lost
4464,917,2023-10-13,Same-day,Shipped
4465,3405,2025-03-10,Same-day,Shipped
4466,3248,2024-12-31,Same-day,Delivered
4467,1812,2024-05-23,Standard,Shipped
4468,1016,2024-07-06,Same-day,Pending
4469,3458,2024-03-30,Standard,Shipped
4470,3493,2023-12-09,Same-day,Lost
4471,3159,2024-02-16,Express,Lost
4472,4573,2025-03-18,Standard,Lost
4473,3861,2024-10-14,Express,Lost
4474,2504,2025-03-29,Same-day,Delivered
4475,76,2024-02-08,Standard,Pending
4476,2038,2024-02-03,Standard,Lost
4477,1691,2025-06-12,Standard,Shipped
4478,12,2024-10-07,Same-day,Lost
4479,2083,2024-01-17,Same-day,Shipped
4480,3063,2023-10-20,Standard,Pending
4481,2282,2023-11-01,Same-day,Lost
4482,2071,2025-06-06,Same-day,Lost
4483,527,2024-11-30,Same-day,Shipped
4484,155,2025-03-19,Express,Lost
4485,3192,2024-06-25,Same-day,Lost
4486,816,2025-02-06,Standard,Pending
4487,3571,2025-01-02,Same-day,Delivered
4488,3203,2024-12-18,Standard,Shipped
4489,2162,2024-10-08,Same-day,Lost
4490,4754,2024-07-11,Same-day,Delivered
4491,3804,2024-04-24,Same-day,Pending
4492,36,2024-12-12,Standard,Lost
4493,251,2023-12-31,Same-day,Pending
4494,4478,2024-01-08,Express,Shipped
4495,2355,2025-01-20,Express,Delivered
4496,2377,2024-06-24,Express,Pending
4497,2714,2024-06-26,Same-day,Shipped
4498,4525,2024-11-23,Standard,Lost
4499,226,2025-03-30,Express,Lost
4500,818,2025-05-31,Express,Lost
4501,2697,2025-07-05,Express,Lost
4502,779,2025-06-20,Express,Pending
4503,4013,2025-01-31,Standard,Pending
4504,3336,2025-03-18,Same-day,Lost
4505,2453,2024-12-01,Express,Shipped
4506,1170,2024-01-25,Standard,Pending
4507,4753,2023-12-03,Same-day,Delivered
4508,3383,2024-12-19,Standard,Delivered
4509,1393,2024-12-04,Same-day,Pending
4510,4225,2024-06-15,Standard,Shipped
4511,30,2024-04-08,Express,Lost
4512,4804,2024-03-14,Same-day,Pending
4513,1062,2024-04-01,Same-day,Shipped
4514,2423,2024-11-18,Standard,Delivered
4515,786,2024-09-09,Standard,Delivered
4516,975,2023-11-15,Express,Lost
4517,2939,2023-08-09,Standard,Delivered
4518,50,2024-02-04,Same-day,Lost
4519,2604,2023-09-10,Express,Pending
4520,149,2024-02-07,Express,Delivered
4521,4996,2024-08-12,Express,Lost
4522,3342,2023-11-12,Express,Shipped
4523,4696,2023-07-30,Express,Delivered
4524,3406,2023-09-17,Standard,Lost
4525,809,2025-06-20,Same-day,Lost
4526,1599,2024-02-05,Express,Pending
4527,1001,2023-12-04,Express,Shipped
4528,2703,2023-07-27,Express,Pending
4529,1331,2024-11-17,Standard,Lost
4530,2715,2023-10-11,Express,Shipped
4531,3052,2025-03-28,Express,Lost
4532,1310,2025-01-16,Same-day,Shipped
4533,2004,2025-01-20,Same-day,Delivered
4534,1333,2024-01-22,Standard,Delivered
4535,1091,2025-04-14,Same-day,Shipped
4536,4528,2023-07-29,Standard,Pending
4537,394,2024-12-09,Express,Lost
4538,2658,2024-03-09,Same-day,Shipped
4539,4123,2024-01-17,Express,Pending
4540,4492,2024-12-03,Express,Delivered
4541,1582,2023-12-05,Standard,Shipped
4542,3736,2023-07-25,Express,Lost
4543,3646,2025-06-24,Same-day,Pending
4544,2492,2025-02-17,Same-day,Shipped
4545,1926,2024-05-17,Express,Pending
4546,2866,2024-12-12,Same-day,Pending
4547,2221,2024-01-10,Standard,Shipped
4548,470,2023-11-22,Same-day,Lost
4549,2508,2024-04-12,Same-day,Lost
4550,4071,2024-11-25,Same-day,Lost
4551,3315,2023-10-22,Express,Lost
4552,1429,2024-07-31,Express,Lost
4553,2785,2024-02-20,Express,Delivered
4554,1626,2024-07-15,Express,Delivered
4555,4881,2025-06-19,Same-day,Shipped
4556,2983,2023-09-26,Same-day,Delivered
4557,383,2024-08-31,Standard,Pending
4558,873,2024-09-21,Express,Pending
4559,713,2025-01-22,Express,Delivered
4560,949,2024-04-05,Same-day,Pending
4561,2701,2025-02-23,Express,Shipped
4562,1304,2025-04-05,Same-day,Lost
4563,2660,2023-12-20,Standard,Delivered
4564,2617,2023-09-11,Express,Pending
4565,4150,2023-12-25,Express,Delivered
4566,3567,2024-09-18,Express,Pending
4567,1488,2025-04-20,Same-day,Pending
4568,3793,2025-07-12,Standard,Lost
4569,3649,2024-07-29,Same-day,Shipped
4570,4451,2024-01-04,Same-day,Lost
4571,4524,2024-04-14,Same-day,Shipped
4572,4410,2025-01-05,Express,Delivered
4573,1452,2025-03-31,Standard,Shipped
4574,3293,2024-04-12,Standard,Pending
4575,331,2025-03-16,Express,Shipped
4576,1811,2025-02-09,Express,Delivered
4577,676,2023-08-31,Express,Lost
4578,3647,2024-09-23,Express,Pending
4579,2264,2025-01-20,Express,Pending
4580,4355,2025-05-10,Same-day,Shipped
4581,4814,2023-09-13,Standard,Pending
4582,154,2024-12-23,Standard,Lost
4583,1950,2025-04-16,Same-day,Lost
4584,163,2024-07-31,Express,Lost
4585,2087,2024-08-04,Standard,Delivered
4586,2939,2024-01-13,Standard,Delivered
4587,4372,2024-04-14,Same-day,Delivered
4588,4158,2025-05-04,Express,Delivered
4589,58,2025-06-04,Same-day,Pending
4590,4858,2025-07-11,Standard,Lost
4591,3858,2024-06-27,Same-day,Shipped
4592,965,2024-03-07,Same-day,Delivered
4593,4453,2023-09-19,Express,Shipped
4594,3538,2024-04-04,Express,Shipped
4595,553,2023-09-30,Same-day,Lost
4596,2536,2024-02-22,Express,Shipped
4597,1076,2025-07-09,Express,Delivered
4598,1459,2024-09-30,Express,Delivered
4599,4991,2024-10-10,Same-day,Lost
4600,1804,2025-01-10,Same-day,Shipped
4601,3015,2025-04-24,Standard,Delivered
4602,2691,2024-11-06,Standard,Pending
4603,2417,2023-09-15,Same-day,Delivered
4604,2986,2024-06-28,Same-day,Shipped
4605,4885,2025-06-26,Standard,Lost
4606,1484,2024-11-09,Standard,Lost
4607,371,2024-11-06,Same-day,Delivered
4608,2671,2023-11-21,Standard,Delivered
4609,2889,2023-09-28,Standard,Shipped
4610,4617,2024-03-22,Same-day,Pending
4611,3333,2024-05-07,Same-day,Pending
4612,3629,2023-07-28,Same-day,Delivered
4613,2632,2024-02-25,Same-day,Lost
4614,3645,2025-06-27,Standard,Pending
4615,4063,2025-04-14,Express,Delivered
4616,4912,2025-05-05,Express,Lost
4617,4975,2023-12-14,Same-day,Pending
4618,724,2024-02-16,Express,Lost
4619,877,2024-05-18,Standard,Pending
4620,1544,2024-07-22,Standard,Delivered
4621,3680,2024-06-12,Standard,Lost
4622,4854,2025-02-16,Standard,Shipped
4623,4492,2023-10-30,Express,Shipped
4624,1831,2024-12-31,Standard,Lost
4625,151,2023-12-18,Standard,Pending
4626,2503,2023-09-13,Express,Delivered
4627,2715,2023-09-15,Same-day,Delivered
4628,3832,2024-09-06,Same-day,Shipped
4629,3373,2023-12-03,Express,Delivered
4630,1170,2024-12-05,Standard,Shipped
4631,3623,2025-04-23,Express,Lost
4632,2049,2024-04-07,Same-day,Lost
4633,2664,2025-01-09,Same-day,Delivered
4634,853,2025-03-11,Standard,Shipped
4635,719,2024-06-16,Standard,Pending
4636,3188,2024-05-29,Same-day,Lost
4637,5,2024-02-21,Express,Delivered
4638,4502,2024-03-25,Express,Delivered
4639,4670,2023-12-03,Express,Pending
4640,2922,2023-08-18,Same-day,Shipped
4641,4347,2024-10-30,Same-day,Pending
4642,4674,2024-08-03,Express,Lost
4643,3808,2023-10-30,Express,Pending
4644,320,2024-11-19,Same-day,Delivered
4645,894,2025-03-27,Standard,Delivered
4646,2856,2024-05-30,Standard,Delivered
4647,1376,2025-05-20,Express,Shipped
4648,1488,2025-06-21,Express,Shipped
4649,953,2025-04-30,Express,Lost
4650,1681,2023-09-30,Same-day,Lost
4651,1651,2024-02-01,Express,Pending
4652,3105,2024-03-01,Same-day,Shipped
4653,4274,2023-11-06,Express,Pending
4654,4876,2025-03-29,Same-day,Delivered
4655,3080,2024-06-02,Express,Lost
4656,498,2024-12-31,Same-day,Shipped
4657,64,2023-08-03,Express,Lost
4658,4211,2025-05-20,Same-day,Delivered
4659,1604,2024-12-01,Same-day,Lost
4660,2231,2024-07-26,Express,Shipped
4661,3757,2023-11-04,Express,Delivered
4662,3545,2024-08-26,Same-day,Pending
4663,577,2025-04-09,Express,Lost
4664,1065,2024-09-29,Same-day,Delivered
4665,4159,2024-03-21,Same-day,Pending
4666,4734,2024-07-03,Standard,Pending
4667,4229,2023-10-28,Standard,Pending
4668,4807,2024-04-25,Express,Pending
4669,1862,2025-04-21,Express,Delivered
4670,58,2024-07-01,Standard,Lost
4671,4062,2024-09-07,Same-day,Shipped
4672,2301,2023-09-20,Standard,Shipped
4673,3199,2025-02-08,Express,Shipped
4674,867,2024-04-04,Same-day,Shipped
4675,958,2023-12-03,Same-day,Delivered
4676,2019,2024-09-09,Express,Shipped
4677,4688,2024-04-08,Same-day,Pending
4678,4951,2024-04-12,Express,Lost
4679,3926,2024-12-02,Express,Shipped
4680,4730,2025-05-08,Same-day,Delivered
4681,4870,2024-05-24,Express,Shipped
4682,1038,2023-07-27,Same-day,Delivered
4683,3822,2024-11-07,Express,Pending
4684,862,2024-11-19,Standard,Lost
4685,2690,2025-01-06,Express,Delivered
4686,3228,2024-12-14,Standard,Shipped
4687,399,2023-12-28,Standard,Pending
4688,1805,2024-10-03,Express,Lost
4689,1731,2023-11-10,Standard,Shipped
4690,4267,2024-04-29,Express,Lost
4691,3980,2023-07-31,Express,Pending
4692,4432,2024-01-05,Standard,Shipped
4693,4253,2025-05-25,Express,Shipped
4694,2890,2024-02-18,Express,Shipped
4695,1193,2025-05-08,Express,Delivered
4696,4206,2024-03-04,Standard,Shipped
4697,2995,2023-12-11,Express,Delivered
4698,4595,2025-04-10,Express,Shipped
4699,4196,2025-05-08,Standard,Shipped
4700,3249,2024-03-29,Standard,Delivered
4701,4199,2023-11-19,Standard,Shipped
4702,860,2023-10-28,Express,Pending
4703,4474,2025-03-12,Standard,Pending
4704,2116,2024-02-21,Standard,Delivered
4705,1924,2025-01-22,Same-day,Shipped
4706,4714,2025-05-01,Same-day,Delivered
4707,3830,2025-06-19,Express,Shipped
4708,3244,2023-09-13,Express,Shipped
4709,1989,2023-09-01,Express,Shipped
4710,420,2023-08-25,Express,Delivered
4711,4657,2024-09-14,Same-day,Lost
4712,71,2023-08-04,Standard,Pending
4713,34,2024-04-19,Express,Delivered
4714,3853,2024-03-12,Standard,Lost
4715,1944,2024-12-21,Standard,Shipped
4716,4067,2023-09-24,Standard,Pending
4717,4812,2025-02-22,Express,Shipped
4718,2332,2025-04-02,Standard,Pending
4719,4771,2024-10-26,Same-day,Shipped
4720,2435,2023-08-27,Same-day,Shipped
4721,2267,2025-02-06,Standard,Lost
4722,2562,2024-05-17,Same-day,Lost
4723,3790,2024-01-23,Same-day,Delivered
4724,2070,2024-11-04,Express,Lost
4725,2538,2024-02-19,Same-day,Shipped
4726,2271,2023-07-26,Same-day,Pending
4727,904,2024-10-11,Standard,Shipped
4728,355,2025-05-14,Express,Pending
4729,3702,2023-10-02,Express,Delivered
4730,3302,2024-02-22,Express,Lost
4731,4764,2023-11-01,Same-day,Lost
4732,1396,2024-08-07,Standard,Lost
4733,3491,2023-10-30,Standard,Delivered
4734,1110,2024-10-25,Standard,Pending
4735,3159,2024-07-23,Express,Shipped
4736,2813,2025-06-27,Same-day,Pending
4737,2334,2025-04-05,Express,Delivered
4738,1903,2025-07-07,Standard,Pending
4739,2439,2025-01-02,Same-day,Lost
4740,3703,2025-03-23,Standard,Pending
4741,2906,2024-03-09,Same-day,Shipped
4742,4654,2025-04-11,Express,Lost
4743,894,2023-12-31,Standard,Delivered
4744,3204,2024-10-29,Standard,Delivered
4745,254,2024-01-19,Standard,Delivered
4746,2123,2025-03-07,Same-day,Shipped
4747,2044,2024-03-08,Same-day,Pending
4748,2793,2024-09-02,Same-day,Lost
4749,4750,2025-03-28,Express,Shipped
4750,4223,2025-06-10,Express,Pending
4751,1715,2025-04-25,Express,Shipped
4752,4225,2024-01-12,Same-day,Pending
4753,2699,2024-06-07,Standard,Pending
4754,4651,2024-03-11,Standard,Shipped
4755,444,2023-09-24,Express,Delivered
4756,3786,2023-12-17,Same-day,Lost
4757,4965,2024-10-11,Same-day,Delivered
4758,4689,2024-04-15,Same-day,Lost
4759,3516,2024-04-23,Same-day,Delivered
4760,2981,2024-09-20,Standard,Lost
4761,4148,2024-10-13,Express,Shipped
4762,2575,2023-08-29,Standard,Lost
4763,3691,2024-04-01,Standard,Lost
4764,4157,2024-01-06,Standard,Delivered
4765,1827,2025-01-03,Same-day,Lost
4766,4071,2025-04-28,Standard,Shipped
4767,2703,2023-11-02,Standard,Pending
4768,3414,2024-09-12,Express,Shipped
4769,4524,2025-01-09,Standard,Delivered
4770,591,2024-11-01,Same-day,Delivered
4771,3100,2023-09-24,Same-day,Shipped
4772,3908,2023-11-19,Same-day,Delivered
4773,4312,2024-04-26,Standard,Pending
4774,2535,2024-06-19,Same-day,Lost
4775,1787,2024-02-28,Express,Delivered
4776,2512,2024-04-15,Standard,Shipped
4777,320,2024-12-17,Standard,Lost
4778,4005,2023-07-31,Express,Delivered
4779,1725,2024-08-13,Standard,Delivered
4780,466,2025-06-18,Standard,Shipped
4781,3628,2024-12-09,Same-day,Lost
4782,802,2025-02-14,Standard,Pending
4783,3818,2023-10-24,Same-day,Delivered
4784,3815,2025-07-02,Express,Pending
4785,3178,2025-02-27,Express,Pending
4786,770,2025-04-18,Express,Pending
4787,1584,2024-09-06,Same-day,Pending
4788,2592,2023-08-17,Express,Shipped
4789,210,2025-02-17,Same-day,Lost
4790,22,2025-05-10,Express,Pending
4791,4030,2024-08-02,Express,Delivered
4792,4161,2024-05-09,Same-day,Lost
4793,4380,2024-03-06,Same-day,Lost
4794,1786,2023-12-07,Standard,Delivered
4795,3178,2023-12-31,Express,Shipped
4796,4784,2024-01-29,Standard,Pending
4797,1284,2025-04-24,Express,Lost
4798,1218,2024-07-08,Standard,Shipped
4799,1563,2023-11-25,Same-day,Pending
4800,1617,2025-07-20,Standard,Delivered
4801,4105,2023-10-23,Express,Delivered
4802,2635,2024-01-11,Same-day,Lost
4803,2315,2023-10-16,Same-day,Delivered
4804,112,2024-02-15,Express,Delivered
4805,1936,2023-10-31,Standard,Lost
4806,1550,2025-03-12,Standard,Shipped
4807,3349,2025-03-04,Express,Shipped
4808,4765,2025-01-14,Standard,Delivered
4809,4816,2025-02-22,Express,Pending
4810,4949,2024-08-04,Same-day,Pending
4811,2786,2024-06-22,Standard,Delivered
4812,1065,2023-09-18,Standard,Shipped
4813,4542,2025-02-03,Express,Pending
4814,2729,2024-10-19,Standard,Delivered
4815,355,2023-10-15,Same-day,Delivered
4816,1535,2025-07-14,Express,Delivered
4817,1837,2024-06-08,Express,Pending
4818,713,2024-04-28,Same-day,Lost
4819,1133,2024-03-25,Same-day,Delivered
4820,3217,2025-03-10,Same-day,Shipped
4821,2581,2025-04-10,Express,Pending
4822,1603,2023-10-26,Standard,Shipped
4823,1300,2023-10-10,Standard,Lost
4824,3757,2024-11-27,Standard,Lost
4825,1949,2025-06-24,Express,Delivered
4826,2569,2024-01-02,Standard,Lost
4827,2712,2025-02-17,Standard,Pending
4828,974,2025-06-25,Same-day,Pending
4829,2333,2023-11-28,Standard,Delivered
4830,3691,2023-07-30,Standard,Lost
4831,1277,2023-08-31,Standard,Pending
4832,2151,2023-11-01,Express,Lost
4833,4868,2023-08-12,Same-day,Lost
4834,440,2024-09-14,Same-day,Pending
4835,1544,2024-04-02,Express,Pending
4836,1145,2025-02-20,Express,Pending
4837,1049,2024-10-08,Express,Lost
4838,2013,2023-09-06,Standard,Pending
4839,2195,2024-12-23,Express,Shipped
4840,3950,2024-03-18,Standard,Pending
4841,3992,2024-06-12,Express,Lost
4842,614,2025-01-02,Express,Delivered
4843,2393,2024-10-30,Standard,Pending
4844,3473,2023-08-17,Standard,Delivered
4845,2702,2024-03-05,Standard,Shipped
4846,274,2024-12-24,Express,Pending
4847,4794,2024-11-08,Standard,Delivered
4848,1991,2025-07-16,Standard,Delivered
4849,2925,2024-07-26,Same-day,Lost
4850,2572,2025-03-06,Standard,Shipped
4851,3016,2024-08-18,Express,Pending
4852,2824,2024-02-20,Express,Pending
4853,3699,2024-11-28,Standard,Shipped
4854,344,2025-04-12,Standard,Shipped
4855,1219,2024-11-01,Standard,Lost
4856,302,2025-01-20,Express,Lost
4857,336,2023-12-01,Express,Shipped
4858,3368,2025-07-15,Express,Shipped
4859,931,2024-12-01,Express,Lost
4860,3853,2024-11-18,Express,Pending
4861,2061,2023-11-20,Standard,Delivered
4862,604,2023-07-30,Standard,Delivered
4863,1594,2023-07-21,Standard,Shipped
4864,3426,2023-07-31,Standard,Pending
4865,2533,2024-02-20,Express,Lost
4866,2175,2023-12-18,Standard,Delivered
4867,2953,2024-09-18,Express,Delivered
4868,4618,2024-05-06,Express,Lost
4869,2246,2025-03-04,Express,Pending
4870,3852,2025-03-25,Same-day,Delivered
4871,3209,2024-06-07,Standard,Pending
4872,911,2024-08-06,Express,Delivered
4873,1312,2024-01-05,Standard,Shipped
4874,883,2023-11-03,Express,Delivered
4875,4514,2025-03-26,Express,Pending
4876,4618,2023-09-23,Express,Shipped
4877,2043,2024-07-02,Express,Shipped
4878,4892,2025-06-23,Express,Pending
4879,764,2024-03-25,Standard,Pending
4880,1209,2025-07-09,Express,Pending
4881,3913,2024-06-21,Express,Shipped
4882,117,2024-05-25,Standard,Lost
4883,3429,2024-10-24,Standard,Lost
4884,2662,2024-01-27,Same-day,Lost
4885,244,2024-09-15,Standard,Shipped
4886,3585,2023-11-04,Express,Lost
4887,3320,2024-11-16,Same-day,Lost
4888,847,2023-09-11,Express,Lost
4889,1261,2023-12-27,Same-day,Delivered
4890,1384,2025-05-15,Standard,Lost
4891,1225,2025-07-06,Standard,Lost
4892,4433,2023-10-31,Express,Pending
4893,1941,2024-01-02,Same-day,Shipped
4894,217,2025-02-03,Express,Shipped
4895,2988,2024-07-06,Standard,Shipped
4896,3164,2024-07-13,Standard,Shipped
4897,2426,2023-12-28,Standard,Delivered
4898,2321,2024-12-05,Express,Shipped
4899,3435,2024-03-20,Same-day,Pending
4900,4567,2024-09-03,Same-day,Delivered
4901,2890,2024-03-16,Express,Pending
4902,2035,2024-08-08,Same-day,Lost
4903,36,2025-01-13,Express,Pending
4904,2103,2024-06-20,Standard,Lost
4905,3040,2024-02-19,Express,Shipped
4906,3029,2025-04-16,Same-day,Shipped
4907,2653,2024-11-02,Standard,Lost
4908,2787,2025-04-17,Express,Lost
4909,4757,2025-01-06,Express,Lost
4910,2728,2024-12-24,Standard,Delivered
4911,419,2025-03-14,Standard,Pending
4912,1033,2023-12-26,Standard,Pending
4913,3342,2025-06-19,Standard,Delivered
4914,1739,2025-03-30,Same-day,Pending
4915,2727,2024-04-24,Same-day,Pending
4916,3512,2025-06-15,Standard,Delivered
4917,55,2023-12-24,Express,Pending
4918,4094,2024-05-06,Express,Pending
4919,4084,2025-04-29,Same-day,Pending
4920,3992,2023-11-10,Same-day,Pending
4921,4415,2024-10-29,Standard,Delivered
4922,4963,2024-07-29,Standard,Pending
4923,2553,2025-02-10,Standard,Delivered
4924,1773,2023-11-22,Express,Lost
4925,1902,2024-01-27,Standard,Lost
4926,1122,2024-02-26,Same-day,Lost
4927,3999,2024-11-30,Standard,Pending
4928,3359,2024-02-03,Same-day,Lost
4929,1571,2023-08-26,Standard,Lost
4930,4724,2023-10-02,Standard,Delivered
4931,4921,2023-12-27,Same-day,Delivered
4932,506,2025-06-20,Express,Lost
4933,2154,2025-04-18,Express,Delivered
4934,3368,2024-10-23,Same-day,Shipped
4935,290,2025-04-17,Express,Pending
4936,240,2024-02-28,Same-day,Shipped
4937,4257,2023-08-08,Same-day,Delivered
4938,1458,2024-05-27,Same-day,Pending
4939,2001,2025-06-30,Express,Shipped
4940,3280,2025-07-20,Standard,Shipped
4941,4634,2024-02-04,Express,Delivered
4942,3089,2025-01-03,Express,Delivered
4943,1165,2024-05-31,Express,Lost
4944,3475,2023-09-29,Standard,Shipped
4945,4611,2024-08-01,Express,Pending
4946,143,2024-07-17,Same-day,Lost
4947,1506,2023-09-24,Express,Pending
4948,1506,2024-04-11,Standard,Pending
4949,1227,2024-11-15,Standard,Lost
4950,509,2024-01-28,Standard,Lost
4951,4623,2023-12-05,Same-day,Delivered
4952,3639,2025-04-24,Same-day,Pending
4953,3069,2025-07-16,Standard,Shipped
4954,2763,2024-09-20,Standard,Delivered
4955,192,2023-08-10,Standard,Lost
4956,3281,2024-06-09,Express,Delivered
4957,854,2023-10-21,Standard,Pending
4958,3752,2024-10-11,Express,Delivered
4959,4961,2024-08-06,Same-day,Delivered
4960,305,2024-06-19,Express,Lost
4961,3537,2025-03-24,Express,Lost
4962,3787,2023-09-10,Same-day,Shipped
4963,195,2024-08-07,Same-day,Lost
4964,550,2024-09-21,Express,Pending
4965,2792,2023-11-22,Same-day,Pending
4966,884,2025-04-17,Same-day,Delivered
4967,1415,2025-02-17,Express,Pending
4968,317,2024-02-17,Same-day,Pending
4969,458,2023-12-31,Standard,Shipped
4970,1698,2024-07-08,Same-day,Pending
4971,4785,2025-01-24,Standard,Delivered
4972,1711,2024-03-08,Standard,Delivered
4973,2072,2024-04-09,Same-day,Lost
4974,2535,2023-12-18,Standard,Shipped
4975,272,2023-08-17,Express,Lost
4976,3745,2023-10-28,Standard,Lost
4977,3576,2024-12-13,Same-day,Delivered
4978,4909,2025-01-21,Standard,Lost
4979,3897,2023-12-12,Express,Lost
4980,1341,2024-07-11,Same-day,Lost
4981,939,2025-02-14,Express,Shipped
4982,3133,2024-04-29,Same-day,Lost
4983,1494,2024-01-04,Same-day,Pending
4984,606,2025-06-12,Standard,Lost
4985,4516,2025-01-19,Express,Shipped
4986,1587,2024-10-31,Standard,Pending
4987,1947,2024-08-03,Standard,Delivered
4988,1895,2024-03-19,Same-day,Delivered
4989,4819,2024-07-19,Standard,Delivered
