,order_id,customer_id,product_id,order_date,quantity,total_amount
8446,O08447,C01968,P0243,2023-12-10,3,5625.66
8447,O08448,C01539,P0009,2024-04-24,1,1247.15
8448,O08449,C00798,P0320,2024-06-27,5,2457.15
8449,O08450,C01710,P0340,2023-05-23,4,6541.92
8450,O08451,C00617,P0188,2024-12-06,2,3165.14
8451,O08452,C01665,P0367,2024-05-15,1,776.79
8452,O08453,C01206,P0329,2024-05-08,4,5181.48
8453,O08454,C00182,P0186,2023-06-13,5,1155.15
8454,O08455,C00041,P0263,2024-07-04,5,1855.95
8455,O08456,C01882,P0172,2023-06-07,1,1759.47
8456,O08457,C01600,P0190,2023-12-01,5,3430.2
8457,O08458,C00291,P0273,2023-03-19,1,146.58
8458,O08459,C00443,P0401,2023-05-10,3,1177.71
8459,O08460,C01314,P0259,2024-08-12,3,4453.92
8460,O08461,C00631,P0416,2023-10-28,3,1282.5
8461,O08462,C01756,P0386,2024-09-27,3,3882.48
8462,O08463,C00158,P0117,2023-06-04,2,1330.98
8463,O08464,C00451,P0042,2024-03-10,4,4863.12
8464,O08465,C01960,P0122,2023-07-02,3,1617.48
8465,O08466,C01494,P0451,2023-01-20,4,6654.16
8466,O08467,C01753,P0031,2024-02-25,4,3096.72
8467,O08468,C01652,P0481,2024-10-21,1,1554.11
8468,O08469,C00940,P0053,2024-10-06,2,1792.44
8469,O08470,C00775,P0406,2023-08-17,1,584.74
8470,O08471,C00896,P0288,2024-06-28,4,5944.08
8471,O08472,C00772,P0427,2024-10-01,3,5903.52
8472,O08473,C00835,P0355,2024-05-20,4,7217.68
8473,O08474,C00007,P0045,2024-02-15,4,2489.24
8474,O08475,C00710,P0426,2024-07-05,2,3913.64
8475,O08476,C01517,P0289,2024-04-09,5,8900.95
8476,O08477,C00937,P0241,2023-04-03,4,6125.48
8477,O08478,C00971,P0134,2024-08-21,3,4875.51
8478,O08479,C01644,P0416,2023-10-02,1,427.5
8479,O08480,C01029,P0094,2024-05-19,4,194.84
8480,O08481,C00480,P0151,2023-06-01,4,153.72
8481,O08482,C00234,P0333,2023-12-10,2,3784.48
8482,O08483,C01708,P0388,2023-11-28,5,4610.35
8483,O08484,C01875,P0168,2024-03-08,1,1006.63
8484,O08485,C00433,P0189,2023-01-22,1,641.08
8485,O08486,C01550,P0295,2023-04-02,3,5815.05
8486,O08487,C01020,P0255,2024-08-24,4,617.6
8487,O08488,C00090,P0202,2024-02-11,2,3907.98
8488,O08489,C00590,P0142,2023-05-13,5,5407.95
8489,O08490,C01518,P0433,2023-09-13,2,2247.32
8490,O08491,C01147,P0372,2024-12-24,5,6210.55
8491,O08492,C01719,P0292,2024-05-26,1,1339.35
8492,O08493,C00326,P0092,2024-02-29,3,4893.63
8493,O08494,C00069,P0443,2023-03-27,2,1370.14
8494,O08495,C01854,P0220,2023-12-16,5,6773.5
8495,O08496,C01561,P0446,2024-10-04,4,4067.32
8496,O08497,C01285,P0169,2023-01-06,1,1267.42
8497,O08498,C01601,P0297,2024-04-22,4,3438.56
8498,O08499,C00699,P0494,2024-11-25,4,7655.32
8499,O08500,C00282,P0135,2024-10-02,2,1339.9
8500,O08501,C01836,P0278,2024-02-22,3,1244.34
8501,O08502,C01798,P0253,2023-12-29,1,226.44
8502,O08503,C01929,P0269,2023-08-29,4,4770.72
8503,O08504,C00367,P0254,2024-11-21,5,2518.05
8504,O08505,C00117,P0107,2023-09-15,2,386.9
8505,O08506,C01674,P0277,2023-01-20,2,126.32
8506,O08507,C00690,P0497,2023-07-29,2,1861.18
8507,O08508,C01611,P0008,2023-11-05,4,5005.04
8508,O08509,C00447,P0151,2024-01-26,1,38.43
8509,O08510,C01075,P0445,2024-07-14,3,2377.95
8510,O08511,C00395,P0119,2023-08-11,1,60.42
8511,O08512,C01284,P0495,2024-10-02,2,1123.98
8512,O08513,C01042,P0363,2024-10-26,4,3032.44
8513,O08514,C01217,P0245,2023-09-16,4,1081.72
8514,O08515,C01840,P0435,2023-11-19,5,9512.9
8515,O08516,C00394,P0068,2023-12-13,3,4900.92
8516,O08517,C01273,P0197,2023-10-24,5,7824.2
8517,O08518,C00323,P0211,2024-11-11,3,3154.05
8518,O08519,C00223,P0284,2024-03-11,4,1409.04
8519,O08520,C00952,P0023,2024-01-20,3,4685.34
8520,O08521,C01193,P0076,2023-11-15,5,4313.65
8521,O08522,C00969,P0450,2023-01-24,3,2957.49
8522,O08523,C00051,P0339,2024-07-10,5,6608.35
8523,O08524,C01556,P0213,2023-11-09,1,1528.21
8524,O08525,C01836,P0491,2023-04-05,4,6408.84
8525,O08526,C00714,P0236,2023-04-12,3,2855.22
8526,O08527,C00837,P0230,2023-06-28,1,1163.64
8527,O08528,C00694,P0456,2023-04-12,2,3809.74
8528,O08529,C01805,P0156,2023-12-24,4,6984.24
8529,O08530,C01008,P0282,2024-05-19,5,347.95
8530,O08531,C00468,P0374,2024-07-08,1,1676.32
8531,O08532,C00865,P0321,2023-03-22,3,4893.78
8532,O08533,C00076,P0325,2023-01-20,3,4083.84
8533,O08534,C01700,P0479,2024-09-17,2,1134.58
8534,O08535,C00889,P0383,2023-06-05,4,723.64
8535,O08536,C01163,P0094,2024-07-05,5,243.55
8536,O08537,C01770,P0173,2023-10-01,3,2792.34
8537,O08538,C00777,P0361,2024-09-23,5,7861.45
8538,O08539,C01744,P0234,2023-01-09,3,3694.65
8539,O08540,C01600,P0152,2023-11-13,1,357.33
8540,O08541,C01971,P0084,2023-04-19,5,4330.45
8541,O08542,C01691,P0185,2024-11-15,2,3190.34
8542,O08543,C00242,P0158,2023-05-16,5,6434.0
8543,O08544,C00951,P0497,2023-07-04,3,2791.77
8544,O08545,C01181,P0355,2023-11-20,1,1804.42
8545,O08546,C00928,P0430,2024-10-30,1,1386.32
8546,O08547,C00477,P0146,2023-03-16,5,8816.0
8547,O08548,C00511,P0088,2024-08-06,3,4446.57
8548,O08549,C00781,P0357,2023-06-20,4,6820.52
8549,O08550,C01108,P0091,2024-10-04,3,5049.06
8550,O08551,C01365,P0266,2023-07-22,1,324.37
8551,O08552,C01243,P0445,2023-12-08,3,2377.95
8552,O08553,C00129,P0035,2024-02-02,2,1159.52
8553,O08554,C01260,P0063,2024-03-12,4,7507.52
8554,O08555,C01888,P0467,2023-10-22,4,63.64
8555,O08556,C01892,P0407,2023-10-01,1,584.71
8556,O08557,C01978,P0248,2023-09-24,3,3600.96
8557,O08558,C01184,P0104,2024-06-06,3,2581.92
8558,O08559,C01314,P0047,2023-07-01,5,1287.55
8559,O08560,C01770,P0437,2023-01-18,2,930.8
8560,O08561,C00167,P0109,2024-04-12,2,3782.4
8561,O08562,C01873,P0419,2024-07-25,5,3148.55
8562,O08563,C01271,P0344,2024-10-15,5,5594.3
8563,O08564,C01424,P0498,2024-06-24,4,7962.32
8564,O08565,C01006,P0033,2023-09-13,4,247.64
8565,O08566,C01398,P0416,2023-04-25,3,1282.5
8566,O08567,C01017,P0361,2023-09-16,1,1572.29
8567,O08568,C01129,P0283,2024-02-24,1,474.49
8568,O08569,C00303,P0316,2024-08-20,5,3028.4
8569,O08570,C01989,P0005,2023-07-10,4,7447.12
8570,O08571,C00329,P0498,2024-12-23,1,1990.58
8571,O08572,C00441,P0324,2023-03-21,3,5459.88
8572,O08573,C01715,P0487,2024-11-29,2,3333.88
8573,O08574,C01691,P0377,2024-05-13,1,1298.87
8574,O08575,C00859,P0018,2024-02-15,1,1329.53
8575,O08576,C01252,P0492,2023-08-11,2,242.14
8576,O08577,C01081,P0294,2023-08-31,5,5273.25
8577,O08578,C01547,P0228,2024-06-27,2,635.66
8578,O08579,C01970,P0379,2023-02-02,1,1028.64
8579,O08580,C00280,P0027,2024-08-18,2,1879.8
8580,O08581,C00954,P0244,2023-02-25,2,3687.16
8581,O08582,C00606,P0355,2024-03-28,4,7217.68
8582,O08583,C00969,P0011,2024-07-10,3,4425.93
8583,O08584,C00228,P0310,2024-08-22,3,2112.24
8584,O08585,C01308,P0270,2024-06-29,3,1835.13
8585,O08586,C01833,P0013,2023-09-20,3,1154.97
8586,O08587,C00785,P0318,2023-04-15,5,4123.5
8587,O08588,C01407,P0447,2023-06-19,2,1831.54
8588,O08589,C01987,P0075,2024-06-20,2,147.48
8589,O08590,C00217,P0138,2023-04-25,5,2264.05
8590,O08591,C01469,P0319,2023-11-26,1,1494.78
8591,O08592,C01088,P0289,2024-09-23,2,3560.38
8592,O08593,C00447,P0030,2023-11-03,3,3487.14
8593,O08594,C00096,P0396,2023-04-11,1,1566.87
8594,O08595,C00895,P0330,2023-04-22,5,6208.75
8595,O08596,C01837,P0372,2023-12-12,4,4968.44
8596,O08597,C01449,P0087,2024-01-25,4,1095.56
8597,O08598,C01403,P0465,2024-08-22,1,151.23
8598,O08599,C00126,P0112,2023-10-28,5,7898.65
8599,O08600,C01215,P0145,2023-05-11,5,2268.65
8600,O08601,C01131,P0251,2023-09-09,3,85.95
8601,O08602,C01871,P0033,2023-05-16,1,61.91
8602,O08603,C00985,P0102,2024-05-11,5,5398.45
8603,O08604,C01025,P0428,2024-10-03,2,3164.38
8604,O08605,C01878,P0152,2023-09-09,5,1786.65
8605,O08606,C01896,P0002,2024-10-02,4,2348.52
8606,O08607,C01665,P0229,2024-10-22,3,4198.29
8607,O08608,C00842,P0098,2023-01-23,2,1103.08
8608,O08609,C01254,P0039,2023-10-27,4,5116.48
8609,O08610,C00819,P0381,2023-02-27,3,3611.88
8610,O08611,C01128,P0078,2024-10-04,1,903.63
8611,O08612,C00553,P0425,2023-04-08,3,5466.09
8612,O08613,C01426,P0061,2023-09-02,4,6440.6
8613,O08614,C01920,P0009,2024-08-01,2,2494.3
8614,O08615,C01281,P0363,2023-12-17,3,2274.33
8615,O08616,C00448,P0228,2023-09-02,3,953.49
8616,O08617,C00036,P0095,2023-05-01,1,1519.1
8617,O08618,C00099,P0074,2023-05-09,5,2134.95
8618,O08619,C00203,P0371,2023-02-01,3,4439.82
8619,O08620,C01978,P0251,2023-09-13,5,143.25
8620,O08621,C01539,P0063,2023-05-29,5,9384.4
8621,O08622,C01159,P0405,2023-02-28,1,1225.32
8622,O08623,C01915,P0121,2024-06-15,2,3918.46
8623,O08624,C01113,P0016,2024-05-16,5,7970.4
8624,O08625,C00692,P0392,2023-04-02,5,4464.85
8625,O08626,C00764,P0096,2023-02-20,1,1078.42
8626,O08627,C00294,P0173,2023-06-09,5,4653.9
8627,O08628,C01998,P0368,2023-03-13,2,276.74
8628,O08629,C01643,P0096,2024-05-01,4,4313.68
8629,O08630,C01800,P0005,2024-01-22,5,9308.9
8630,O08631,C00121,P0139,2023-02-17,1,399.03
8631,O08632,C00292,P0469,2023-11-26,1,98.6
8632,O08633,C01892,P0296,2023-02-18,4,6954.6
8633,O08634,C00782,P0133,2023-11-20,2,431.26
8634,O08635,C01910,P0387,2024-09-29,2,3296.86
8635,O08636,C00670,P0041,2024-12-12,2,919.1
8636,O08637,C00374,P0357,2024-03-08,2,3410.26
8637,O08638,C01794,P0200,2024-03-28,5,3460.6
8638,O08639,C01798,P0310,2023-07-06,5,3520.4
8639,O08640,C01387,P0236,2024-08-06,4,3806.96
8640,O08641,C01525,P0455,2024-06-09,2,3769.3
8641,O08642,C00705,P0364,2024-11-18,4,3721.36
8642,O08643,C01649,P0060,2024-07-09,1,1230.69
8643,O08644,C00623,P0108,2023-09-02,3,66.9
8644,O08645,C01320,P0117,2024-05-06,3,1996.47
8645,O08646,C00228,P0035,2024-05-29,1,579.76
8646,O08647,C01743,P0384,2024-02-05,5,431.9
8647,O08648,C00091,P0465,2023-05-21,5,756.15
8648,O08649,C00733,P0404,2023-05-09,2,1934.36
8649,O08650,C01332,P0057,2024-05-05,4,4001.44
8650,O08651,C00990,P0021,2023-11-28,4,1447.56
8651,O08652,C01046,P0262,2023-07-13,2,1770.3
8652,O08653,C01918,P0476,2023-09-13,2,518.26
8653,O08654,C00818,P0401,2023-03-22,4,1570.28
8654,O08655,C01809,P0496,2023-05-10,5,688.1
8655,O08656,C01987,P0199,2024-10-26,4,5474.04
8656,O08657,C00986,P0154,2023-10-21,5,5446.4
8657,O08658,C00731,P0185,2024-08-09,3,4785.51
8658,O08659,C01054,P0052,2023-07-06,3,3570.84
8659,O08660,C01990,P0104,2024-10-26,2,1721.28
8660,O08661,C01403,P0075,2023-09-18,1,73.74
8661,O08662,C01096,P0212,2024-07-18,3,5298.48
8662,O08663,C01419,P0324,2023-07-01,4,7279.84
8663,O08664,C00915,P0066,2024-08-16,1,1123.53
8664,O08665,C01272,P0299,2024-12-30,1,1170.51
8665,O08666,C00112,P0325,2023-02-19,4,5445.12
8666,O08667,C00549,P0327,2024-01-10,3,2829.0
8667,O08668,C01313,P0383,2024-12-17,4,723.64
8668,O08669,C00840,P0324,2024-11-04,1,1819.96
8669,O08670,C00681,P0008,2024-08-04,2,2502.52
8670,O08671,C00984,P0456,2023-11-18,1,1904.87
8671,O08672,C00463,P0470,2024-03-02,1,649.66
8672,O08673,C00597,P0373,2024-05-06,5,9293.95
8673,O08674,C00309,P0097,2024-03-10,5,3137.05
8674,O08675,C00588,P0306,2024-06-18,5,702.5
8675,O08676,C01700,P0426,2024-01-31,1,1956.82
8676,O08677,C01028,P0262,2023-06-01,4,3540.6
8677,O08678,C01136,P0069,2023-04-11,4,4660.92
8678,O08679,C01010,P0001,2023-05-04,1,1868.54
8679,O08680,C00110,P0423,2023-12-08,5,4950.35
8680,O08681,C00284,P0155,2023-11-13,1,12.35
8681,O08682,C00393,P0262,2023-05-27,3,2655.45
8682,O08683,C00325,P0382,2023-06-09,1,713.46
8683,O08684,C00361,P0418,2023-03-22,2,3688.72
8684,O08685,C00823,P0046,2023-01-26,3,2755.62
8685,O08686,C00959,P0500,2024-06-12,3,967.2
8686,O08687,C00965,P0174,2024-02-16,2,163.1
8687,O08688,C00700,P0041,2023-10-28,3,1378.65
8688,O08689,C00044,P0316,2024-03-03,2,1211.36
8689,O08690,C00749,P0318,2023-12-11,4,3298.8
8690,O08691,C01629,P0333,2024-01-16,3,5676.72
8691,O08692,C00723,P0124,2023-03-26,3,5573.64
8692,O08693,C01567,P0150,2024-02-04,1,1207.54
8693,O08694,C00562,P0472,2024-06-11,3,4229.82
8694,O08695,C00642,P0253,2024-02-09,3,679.32
8695,O08696,C01741,P0403,2024-09-12,5,8720.15
8696,O08697,C00830,P0354,2023-09-05,3,869.01
8697,O08698,C01978,P0134,2024-10-06,4,6500.68
8698,O08699,C00357,P0252,2023-06-22,4,7829.52
8699,O08700,C00481,P0237,2023-09-12,3,493.59
8700,O08701,C01263,P0171,2024-07-17,1,1557.09
8701,O08702,C00470,P0190,2024-11-24,3,2058.12
8702,O08703,C01004,P0270,2023-01-29,2,1223.42
8703,O08704,C00222,P0331,2024-06-15,5,7644.25
8704,O08705,C00133,P0321,2023-11-06,3,4893.78
8705,O08706,C01260,P0309,2024-01-09,3,1335.6
8706,O08707,C00146,P0383,2024-08-07,3,542.73
8707,O08708,C00711,P0309,2023-09-11,4,1780.8
8708,O08709,C01689,P0351,2023-06-08,4,1562.56
8709,O08710,C01671,P0446,2023-02-17,2,2033.66
8710,O08711,C01717,P0325,2024-01-04,1,1361.28
8711,O08712,C00220,P0055,2023-05-01,4,3701.56
8712,O08713,C01497,P0474,2024-09-06,4,5149.04
8713,O08714,C00240,P0107,2023-05-06,1,193.45
8714,O08715,C01844,P0366,2023-12-03,5,5044.25
8715,O08716,C01516,P0111,2023-05-15,1,1138.45
8716,O08717,C00374,P0181,2024-05-13,2,3870.14
8717,O08718,C01098,P0449,2024-10-08,2,377.92
8718,O08719,C00353,P0187,2023-09-30,4,155.52
8719,O08720,C00992,P0045,2023-08-23,5,3111.55
8720,O08721,C01797,P0110,2024-05-14,4,3107.08
8721,O08722,C01996,P0145,2023-09-17,1,453.73
8722,O08723,C01198,P0350,2024-11-27,1,758.98
8723,O08724,C00999,P0149,2023-09-24,3,2380.83
8724,O08725,C01881,P0218,2023-01-31,4,830.68
8725,O08726,C01694,P0182,2024-12-07,5,8306.1
8726,O08727,C01883,P0003,2024-12-28,1,1599.24
8727,O08728,C01108,P0402,2023-11-27,1,47.46
8728,O08729,C01416,P0357,2023-09-06,4,6820.52
8729,O08730,C01420,P0369,2024-07-24,2,3909.54
8730,O08731,C00349,P0326,2023-11-27,1,1688.79
8731,O08732,C01989,P0187,2024-02-25,5,194.4
8732,O08733,C00208,P0060,2024-09-18,5,6153.45
8733,O08734,C00805,P0334,2024-07-05,4,6241.08
8734,O08735,C01034,P0063,2023-11-30,3,5630.64
8735,O08736,C00270,P0491,2023-04-01,2,3204.42
8736,O08737,C00606,P0381,2023-05-23,5,6019.8
8737,O08738,C00451,P0271,2023-12-03,1,1362.74
8738,O08739,C01692,P0376,2024-11-19,5,9304.2
8739,O08740,C00982,P0495,2024-04-30,1,561.99
8740,O08741,C01421,P0048,2023-02-16,2,1305.36
8741,O08742,C00505,P0049,2023-04-13,1,819.77
8742,O08743,C01985,P0212,2024-09-04,2,3532.32
8743,O08744,C01147,P0453,2024-10-31,5,1251.65
8744,O08745,C00330,P0036,2024-01-30,1,1780.37
8745,O08746,C01545,P0367,2023-04-18,4,3107.16
8746,O08747,C00192,P0500,2023-06-23,1,322.4
8747,O08748,C01310,P0046,2023-08-06,2,1837.08
8748,O08749,C01001,P0327,2023-01-22,3,2829.0
8749,O08750,C01175,P0364,2024-05-13,2,1860.68
8750,O08751,C01377,P0107,2023-07-02,4,773.8
8751,O08752,C01145,P0484,2024-08-03,5,6987.85
8752,O08753,C00633,P0028,2024-04-11,1,1682.91
8753,O08754,C01193,P0033,2023-07-04,4,247.64
8754,O08755,C00539,P0328,2024-10-26,1,1928.38
8755,O08756,C00482,P0016,2023-02-18,5,7970.4
8756,O08757,C00320,P0422,2023-09-21,4,738.76
8757,O08758,C01192,P0021,2023-08-20,3,1085.67
8758,O08759,C00423,P0417,2023-08-10,2,222.68
8759,O08760,C00214,P0082,2023-02-11,1,1932.51
8760,O08761,C01108,P0301,2024-04-03,5,5027.35
8761,O08762,C00055,P0469,2024-01-19,1,98.6
8762,O08763,C01939,P0074,2023-02-20,5,2134.95
8763,O08764,C01790,P0467,2023-12-20,4,63.64
8764,O08765,C00675,P0138,2024-11-02,3,1358.43
8765,O08766,C00491,P0150,2023-11-29,5,6037.7
8766,O08767,C00990,P0376,2023-01-24,3,5582.52
8767,O08768,C01024,P0014,2023-09-21,1,32.2
8768,O08769,C00135,P0287,2024-07-19,2,2168.8
8769,O08770,C00579,P0491,2024-05-13,3,4806.63
8770,O08771,C00845,P0240,2023-12-17,3,4946.79
8771,O08772,C01601,P0246,2023-07-21,2,2899.14
8772,O08773,C00415,P0223,2023-06-29,1,1292.39
8773,O08774,C00867,P0497,2024-03-19,3,2791.77
8774,O08775,C00720,P0017,2023-04-28,4,5156.24
8775,O08776,C00666,P0496,2023-12-31,4,550.48
8776,O08777,C01292,P0223,2024-07-27,2,2584.78
8777,O08778,C00791,P0283,2023-08-25,5,2372.45
8778,O08779,C01549,P0361,2023-07-04,2,3144.58
8779,O08780,C01149,P0423,2024-08-06,2,1980.14
8780,O08781,C01612,P0445,2024-06-16,1,792.65
8781,O08782,C00449,P0083,2024-05-24,3,4557.15
8782,O08783,C00692,P0486,2024-10-07,4,1261.0
8783,O08784,C01188,P0497,2024-02-14,1,930.59
8784,O08785,C00285,P0129,2024-11-15,5,3819.95
8785,O08786,C00314,P0403,2023-06-22,4,6976.12
8786,O08787,C00014,P0493,2023-05-13,5,1478.5
8787,O08788,C01796,P0383,2023-04-25,5,904.55
8788,O08789,C01307,P0260,2023-06-04,1,1255.56
8789,O08790,C00840,P0255,2023-04-08,1,154.4
8790,O08791,C01036,P0171,2023-07-23,5,7785.45
8791,O08792,C00175,P0072,2023-05-11,4,4793.28
8792,O08793,C01766,P0341,2023-01-06,5,6669.2
8793,O08794,C00404,P0152,2024-01-19,5,1786.65
8794,O08795,C00410,P0298,2024-06-02,2,3142.24
8795,O08796,C00610,P0309,2023-06-29,3,1335.6
8796,O08797,C01905,P0241,2023-02-16,1,1531.37
8797,O08798,C01353,P0251,2023-12-02,1,28.65
8798,O08799,C00536,P0334,2024-04-25,2,3120.54
8799,O08800,C00592,P0184,2023-12-31,4,4014.84
8800,O08801,C01337,P0211,2024-09-08,4,4205.4
8801,O08802,C00363,P0398,2023-03-27,3,5476.26
8802,O08803,C01875,P0173,2024-08-10,3,2792.34
8803,O08804,C01025,P0035,2024-12-12,2,1159.52
8804,O08805,C01144,P0442,2024-07-17,3,5433.66
8805,O08806,C00130,P0074,2023-10-04,1,426.99
8806,O08807,C00971,P0095,2024-03-04,5,7595.5
8807,O08808,C01158,P0268,2023-04-20,1,631.29
8808,O08809,C00666,P0249,2023-01-27,2,3073.08
8809,O08810,C01806,P0176,2024-07-22,3,2474.46
8810,O08811,C00003,P0128,2024-01-17,2,3870.4
8811,O08812,C01125,P0237,2024-07-15,5,822.65
8812,O08813,C01381,P0092,2023-09-16,3,4893.63
8813,O08814,C00956,P0222,2023-11-18,4,3909.32
8814,O08815,C00549,P0268,2024-10-22,2,1262.58
8815,O08816,C00334,P0357,2023-01-30,1,1705.13
8816,O08817,C01484,P0294,2024-08-25,3,3163.95
8817,O08818,C01902,P0333,2024-07-04,2,3784.48
8818,O08819,C01511,P0455,2023-09-20,5,9423.25
8819,O08820,C00429,P0425,2024-01-04,5,9110.15
8820,O08821,C00254,P0188,2023-09-07,5,7912.85
8821,O08822,C01773,P0214,2024-01-09,3,5177.43
8822,O08823,C00753,P0071,2024-11-27,1,1385.04
8823,O08824,C01794,P0356,2023-06-16,5,489.55
8824,O08825,C01823,P0182,2024-01-09,3,4983.66
8825,O08826,C01165,P0079,2024-11-14,1,780.45
8826,O08827,C01034,P0216,2023-07-11,3,4578.09
8827,O08828,C00830,P0007,2024-05-01,1,1954.02
8828,O08829,C00168,P0071,2024-08-08,3,4155.12
8829,O08830,C00458,P0108,2024-03-26,4,89.2
8830,O08831,C01516,P0085,2024-01-31,3,5589.24
8831,O08832,C00426,P0277,2023-06-23,4,252.64
8832,O08833,C01993,P0070,2023-08-12,2,3178.72
8833,O08834,C01292,P0364,2024-09-08,5,4651.7
8834,O08835,C00328,P0275,2024-05-04,3,4435.74
8835,O08836,C00639,P0132,2024-10-07,1,1194.22
8836,O08837,C00034,P0356,2024-01-08,2,195.82
8837,O08838,C01474,P0182,2024-07-05,2,3322.44
8838,O08839,C01736,P0225,2024-08-10,5,2756.3
8839,O08840,C01981,P0321,2024-10-25,1,1631.26
8840,O08841,C01471,P0345,2023-10-02,3,4100.31
8841,O08842,C00298,P0199,2023-10-09,3,4105.53
8842,O08843,C00857,P0470,2024-10-03,4,2598.64
8843,O08844,C00514,P0493,2023-02-02,4,1182.8
8844,O08845,C00824,P0465,2024-04-13,4,604.92
8845,O08846,C01055,P0213,2024-04-15,3,4584.63
8846,O08847,C00279,P0297,2024-02-11,4,3438.56
8847,O08848,C00116,P0313,2024-12-20,1,985.34
8848,O08849,C00897,P0345,2024-11-02,3,4100.31
8849,O08850,C01291,P0052,2024-02-05,5,5951.4
8850,O08851,C01133,P0489,2024-12-08,5,9617.2
8851,O08852,C00033,P0121,2024-11-20,2,3918.46
8852,O08853,C01378,P0098,2024-01-22,1,551.54
8853,O08854,C00127,P0239,2024-01-02,2,3225.16
8854,O08855,C00116,P0198,2023-06-20,4,2513.88
8855,O08856,C00039,P0023,2023-03-13,1,1561.78
8856,O08857,C01548,P0434,2024-04-05,2,3378.9
8857,O08858,C00397,P0153,2024-09-09,5,4048.65
8858,O08859,C01145,P0078,2023-12-05,3,2710.89
8859,O08860,C01034,P0408,2024-11-04,4,4669.92
8860,O08861,C01280,P0027,2023-12-27,5,4699.5
8861,O08862,C00815,P0306,2024-06-19,1,140.5
8862,O08863,C01418,P0327,2024-04-15,3,2829.0
8863,O08864,C01826,P0243,2024-10-03,4,7500.88
8864,O08865,C00104,P0117,2024-02-02,5,3327.45
8865,O08866,C01488,P0053,2024-05-19,2,1792.44
8866,O08867,C00429,P0116,2023-11-05,4,1150.36
8867,O08868,C00134,P0325,2023-03-10,1,1361.28
8868,O08869,C00387,P0152,2024-01-08,3,1071.99
8869,O08870,C01636,P0394,2024-06-14,5,4632.85
8870,O08871,C01421,P0071,2024-01-05,2,2770.08
8871,O08872,C01086,P0010,2023-07-26,1,975.53
8872,O08873,C01730,P0325,2023-09-26,4,5445.12
8873,O08874,C00815,P0125,2023-11-15,5,4737.15
8874,O08875,C00386,P0012,2024-06-25,1,624.61
8875,O08876,C00665,P0201,2023-10-17,2,3146.74
8876,O08877,C01529,P0075,2023-02-09,1,73.74
8877,O08878,C00043,P0356,2023-08-18,3,293.73
8878,O08879,C00005,P0202,2023-12-13,3,5861.97
8879,O08880,C00082,P0186,2024-08-24,1,231.03
8880,O08881,C00167,P0455,2023-06-15,2,3769.3
8881,O08882,C00609,P0330,2024-07-23,4,4967.0
8882,O08883,C01038,P0380,2024-11-25,1,1721.21
8883,O08884,C00774,P0027,2024-10-21,3,2819.7
8884,O08885,C01412,P0278,2023-11-10,3,1244.34
8885,O08886,C00170,P0211,2024-12-27,2,2102.7
8886,O08887,C00601,P0117,2024-03-17,5,3327.45
8887,O08888,C01767,P0487,2023-10-16,5,8334.7
8888,O08889,C00204,P0422,2024-06-11,3,554.07
8889,O08890,C01892,P0248,2023-10-23,4,4801.28
8890,O08891,C00012,P0443,2024-02-28,5,3425.35
8891,O08892,C00376,P0392,2024-11-23,5,4464.85
8892,O08893,C01225,P0091,2024-11-22,3,5049.06
8893,O08894,C00499,P0080,2023-11-08,1,1599.68
8894,O08895,C00564,P0058,2024-11-17,2,3427.72
8895,O08896,C00976,P0375,2023-08-30,1,412.3
8896,O08897,C00941,P0403,2023-02-28,1,1744.03
8897,O08898,C00803,P0273,2023-12-29,5,732.9
8898,O08899,C01350,P0231,2023-02-22,1,781.81
8899,O08900,C01341,P0136,2023-05-29,3,144.0
8900,O08901,C00040,P0026,2023-02-07,5,6582.05
8901,O08902,C01545,P0416,2024-10-21,5,2137.5
8902,O08903,C01542,P0476,2023-04-26,5,1295.65
8903,O08904,C00228,P0476,2023-12-28,1,259.13
8904,O08905,C01510,P0125,2023-04-26,5,4737.15
8905,O08906,C01358,P0112,2024-05-12,5,7898.65
8906,O08907,C00267,P0467,2024-11-03,4,63.64
8907,O08908,C01502,P0137,2024-06-27,5,7845.95
8908,O08909,C01368,P0021,2024-11-26,4,1447.56
8909,O08910,C00800,P0133,2023-08-14,3,646.89
8910,O08911,C01468,P0171,2023-12-04,4,6228.36
8911,O08912,C01798,P0386,2023-03-06,3,3882.48
8912,O08913,C01892,P0066,2024-06-09,1,1123.53
8913,O08914,C00180,P0342,2024-07-02,2,251.94
8914,O08915,C01179,P0241,2024-03-16,3,4594.11
8915,O08916,C00803,P0246,2023-06-15,4,5798.28
8916,O08917,C01165,P0036,2023-12-25,4,7121.48
8917,O08918,C00673,P0326,2023-11-03,1,1688.79
8918,O08919,C00276,P0137,2023-05-20,5,7845.95
8919,O08920,C00809,P0405,2024-03-05,1,1225.32
8920,O08921,C00241,P0152,2024-09-11,2,714.66
8921,O08922,C00573,P0441,2024-12-21,4,5202.84
8922,O08923,C01251,P0434,2024-06-08,5,8447.25
8923,O08924,C01592,P0168,2023-05-01,2,2013.26
8924,O08925,C01629,P0398,2024-10-31,4,7301.68
8925,O08926,C01107,P0137,2024-09-10,1,1569.19
8926,O08927,C01896,P0208,2023-05-12,1,754.39
8927,O08928,C00173,P0490,2024-06-01,5,8593.6
8928,O08929,C00955,P0407,2023-03-04,2,1169.42
8929,O08930,C00864,P0141,2024-05-19,3,3119.13
8930,O08931,C00499,P0497,2023-10-17,3,2791.77
