"review_id","customer_id","product_id","rating","review_text","review_date","rating_language"
3682,585,295,1,"Mention per direction cause.","2024-01-17","Very Bad"
3683,74,111,1,"Wonder trip their song discussion.","2024-01-08","Very Bad"
3684,864,89,1,"Focus get ahead senior power door.","2024-04-13","Very Bad"
3685,261,166,4,"Possible that southern majority.","2023-07-28","Good"
3686,803,202,2,"Whole no road local worry from.","2024-09-13","Bad"
3687,805,232,1,"Them seem certainly no sound medical better.","2023-10-12","Very Bad"
3688,279,245,3,"Street report give say lot her.","2025-06-19","Normal"
3689,977,156,1,"View wait rise account son positive simple cell.","2024-10-23","Very Bad"
3690,444,202,2,"Education card stop close product carry.","2025-07-18","Bad"
3691,368,126,4,"Card modern put because where while set.","2023-08-07","Good"
3692,317,48,2,"Security agree step own citizen available discover.","2024-11-19","Bad"
3693,532,246,3,"Bank tell use modern choose development chair.","2024-01-03","Normal"
3694,264,247,5,"Worker your attention adult activity prove close miss.","2024-06-14","Perfect"
3695,6,35,2,"Feeling order whom.","2024-12-28","Bad"
3696,1000,266,1,"Personal offer protect financial indeed dinner side.","2024-06-27","Very Bad"
3697,51,207,2,"Language pattern seem for approach.","2025-05-31","Bad"
3698,14,93,5,"Doctor issue treat culture fill style.","2024-07-10","Perfect"
3699,42,209,5,"Little election power fish vote maintain.","2023-09-04","Perfect"
3700,911,209,3,"Traditional section generation staff box learn reveal.","2024-08-18","Normal"
3701,301,226,4,"Choice others item spend.","2023-12-15","Good"
3702,39,271,4,"Decide development care adult sign far these score.","2024-02-11","Good"
3703,24,211,2,"Wide notice keep policy forward security loss.","2023-10-26","Bad"
3704,300,36,3,"Degree network check million prepare authority.","2025-01-20","Normal"
3705,731,207,1,"Production college heart doctor shoulder.","2024-10-14","Very Bad"
3706,423,120,3,"Set media make race.","2024-07-13","Normal"
3707,261,116,3,"Product different activity learn court enter material.","2024-08-19","Normal"
3708,870,288,3,"Site wait individual successful note receive address.","2025-04-29","Normal"
3709,368,201,2,"Evening group foreign safe century.","2024-11-05","Bad"
3710,258,107,3,"Across agent anyone hotel human stuff Republican.","2024-09-19","Normal"
3711,639,274,1,"Senior official direction blue play pressure trip choice.","2024-02-22","Very Bad"
3712,474,62,4,"Argue against one often yourself organization.","2024-10-16","Good"
3713,395,124,4,"Letter stuff feel.","2025-03-17","Good"
3714,542,6,3,"Anything yard walk.","2024-08-16","Normal"
3715,811,102,5,"Head one information until.","2023-10-20","Perfect"
3716,217,73,3,"Buy baby chair modern somebody identify.","2023-07-30","Normal"
3717,303,210,4,"Office office position American project.","2025-05-15","Good"
3718,750,67,3,"Record according nor this major respond case around.","2023-09-26","Normal"
3719,991,156,2,"Oil order wear account owner five.","2024-05-22","Bad"
3720,549,265,4,"Account next majority public.","2025-07-19","Good"
3721,830,216,3,"Happen white whom between piece sell center have.","2025-01-28","Normal"
3722,452,156,2,"Cost couple police most minute when.","2023-10-01","Bad"
3723,360,14,3,"Relationship class student piece.","2025-01-07","Normal"
3724,175,130,2,"Side represent manage behind by.","2024-02-03","Bad"
3725,370,207,4,"World practice under media toward reduce.","2024-12-07","Good"
3726,417,204,3,"Role street for network consider deal.","2023-11-25","Normal"
3727,20,188,2,"While history history week five.","2025-01-16","Bad"
3728,289,142,5,"Long into anyone.","2025-05-03","Perfect"
3729,917,291,2,"Manage give number do.","2024-04-22","Bad"
3730,565,250,2,"See according paper hotel someone financial.","2024-09-20","Bad"
3731,595,232,1,"Range guy oil perform idea.","2023-11-14","Very Bad"
3732,620,16,2,"Market knowledge movie market find nation accept list.","2025-04-27","Bad"
3733,146,161,2,"Old chair music owner character suddenly so.","2023-08-02","Bad"
3734,881,116,1,"Bit consider science skill space surface tough.","2024-02-08","Very Bad"
3735,289,202,3,"Throughout thing defense figure recent least wear.","2025-06-19","Normal"
3736,406,153,1,"What stage apply expert mind box.","2024-05-21","Very Bad"
3737,436,138,1,"Success structure hour six from into.","2024-11-20","Very Bad"
3738,138,128,4,"Performance its professional door policy probably big run.","2023-11-23","Good"
3739,324,132,3,"Speak exactly ever between half school out.","2024-10-17","Normal"
3740,455,289,5,"Can yes security court family.","2023-12-31","Perfect"
3741,433,173,4,"Forward music discussion rise open thus degree form.","2023-11-03","Good"
3742,62,148,1,"Imagine next third fish about cost fact.","2024-06-12","Very Bad"
3743,86,53,4,"All order somebody line challenge notice maybe.","2025-05-20","Good"
3744,990,68,2,"Teacher yes white impact.","2025-04-10","Bad"
3745,198,56,4,"Space fast race region black director act.","2024-10-19","Good"
3746,544,239,3,"Energy would create director score shake bill woman.","2024-05-22","Normal"
3747,41,195,2,"House tax write.","2025-06-21","Bad"
3748,714,88,1,"Change center well Republican whatever might personal church.","2024-08-06","Very Bad"
3749,482,25,1,"Next above he explain statement.","2025-02-14","Very Bad"
3750,617,277,3,"Discuss indicate development.","2024-03-27","Normal"
3751,340,17,5,"Hold inside hot finish affect music notice assume.","2024-02-10","Perfect"
3752,757,40,4,"Worker bag physical grow part doctor education.","2023-12-11","Good"
3753,82,91,4,"Food find under standard letter southern.","2025-01-14","Good"
3754,92,272,1,"Stock join general.","2024-03-31","Very Bad"
3755,520,128,5,"Type physical amount successful race agree.","2024-02-12","Perfect"
3756,115,131,4,"Peace eat above later.","2025-05-10","Good"
3757,175,260,4,"These third TV thousand physical shake.","2024-10-20","Good"
3758,684,84,2,"Soldier officer later prove billion general.","2024-02-01","Bad"
3759,914,273,4,"For form feel end sell water shoulder.","2023-08-31","Good"
3760,110,5,2,"Oil them especially interesting thing debate right.","2025-04-09","Bad"
3761,812,13,3,"North recent use.","2023-09-22","Normal"
3762,834,84,1,"Deal movie economic writer travel professor improve Mr.","2024-10-28","Very Bad"
3763,394,10,1,"Special bag increase do eight.","2025-02-09","Very Bad"
3764,362,182,5,"Huge design establish throughout.","2025-02-11","Perfect"
3765,182,127,2,"Soon star often control.","2024-01-10","Bad"
3766,698,198,2,"Response yeah first idea audience another.","2025-06-14","Bad"
3767,674,165,1,"Occur degree off one likely.","2025-06-03","Very Bad"
3768,382,14,5,"Lay industry father moment song skin beat.","2024-05-20","Perfect"
3769,62,148,3,"Single hot market media show animal picture.","2025-06-22","Normal"
3770,571,182,4,"Operation offer since.","2024-08-09","Good"
3771,692,205,5,"Camera have sometimes food.","2023-10-28","Perfect"
3772,121,269,2,"Term final TV.","2025-01-29","Bad"
3773,377,219,2,"Single none five nice phone.","2024-06-12","Bad"
3774,580,215,1,"Better finish administration media.","2023-12-23","Very Bad"
3775,338,21,3,"Anything analysis bring sound back foreign.","2024-08-16","Normal"
3776,617,20,1,"Trade discussion help others.","2023-08-09","Very Bad"
3777,24,41,4,"Space music mention low impact rise rich.","2023-11-13","Good"
3778,316,87,3,"Mind leg society wonder someone.","2024-05-16","Normal"
3779,247,112,1,"Candidate try effort I fall know training.","2024-01-21","Very Bad"
3780,112,97,4,"Allow science goal whose chair law.","2023-10-29","Good"
3781,347,46,5,"Parent help church soon name well.","2023-07-30","Perfect"
3782,963,162,4,"Star effort too mind perform easy.","2025-01-26","Good"
3783,23,69,1,"Second red challenge anything build letter.","2024-09-16","Very Bad"
3784,450,154,3,"Appear fly activity what prove success help director.","2023-11-09","Normal"
3785,889,8,5,"People student change fill.","2023-12-28","Perfect"
3786,859,140,5,"Really lawyer color low since method.","2024-02-28","Perfect"
3787,952,63,3,"Eye executive water thus interesting.","2025-05-03","Normal"
3788,871,161,3,"Return during strong card artist responsibility just.","2023-09-05","Normal"
3789,73,234,3,"Read represent interesting alone rate see campaign.","2025-05-13","Normal"
3790,795,168,2,"Which war program above create one.","2025-06-10","Bad"
3791,510,264,2,"Major under media grow better evening executive.","2024-08-16","Bad"
3792,263,137,4,"They reason area rather follow suffer.","2024-12-31","Good"
3793,73,75,3,"Democrat address believe true hard hope wife.","2024-11-13","Normal"
3794,648,237,5,"Seem sometimes international perform ever.","2025-01-13","Perfect"
3795,444,217,3,"Couple say deal point TV himself.","2024-01-05","Normal"
3796,701,265,1,"Impact wall wrong teacher.","2023-12-30","Very Bad"
3797,282,214,1,"Fish car agreement capital.","2025-03-23","Very Bad"
3798,493,48,1,"Enjoy agreement film daughter window.","2023-10-28","Very Bad"
3799,973,90,1,"Else present school until movement pressure.","2024-01-28","Very Bad"
3800,824,246,2,"Culture program decision guess dog yourself.","2024-07-09","Bad"
3801,496,230,1,"Who before other card many.","2023-09-24","Very Bad"
3802,878,293,5,"Another network responsibility.","2024-06-02","Perfect"
3803,785,102,5,"Bank work campaign leader attorney memory laugh himself.","2024-03-26","Perfect"
3804,994,124,4,"Remember law your experience assume election relate.","2024-04-12","Good"
3805,740,116,4,"Change physical choice mouth.","2025-07-17","Good"
3806,678,123,4,"You indicate left many amount film.","2024-05-13","Good"
3807,397,169,1,"View land station history author enter.","2025-06-22","Very Bad"
3808,900,224,3,"Easy stage most rate outside.","2024-10-18","Normal"
3809,194,160,1,"Which exist chair degree last maybe themselves.","2023-10-24","Very Bad"
3810,839,80,4,"Until employee executive center.","2023-12-14","Good"
3811,789,11,2,"Home major fish source source along friend which.","2025-06-26","Bad"
3812,854,48,2,"Message indicate coach list.","2024-09-16","Bad"
3813,835,283,2,"Cultural study knowledge perform include laugh.","2025-06-15","Bad"
3814,104,138,1,"Fall husband movie cup production.","2023-11-27","Very Bad"
3815,641,132,3,"Outside stuff character every type author important.","2024-08-08","Normal"
3816,41,165,1,"Capital choose best treat.","2024-06-06","Very Bad"
3817,708,230,4,"Price exactly girl last.","2024-01-19","Good"
3818,986,202,3,"Article public modern open left yes find growth.","2024-01-25","Normal"
3819,915,194,1,"Fall his note various painting despite under.","2025-02-05","Very Bad"
3820,235,43,5,"Result represent suddenly real.","2023-08-12","Perfect"
3821,796,213,4,"Clearly recent sometimes act seven.","2023-10-11","Good"
3822,843,90,4,"Much level bank.","2024-09-15","Good"
3823,161,295,5,"Per edge executive.","2025-02-09","Perfect"
3824,718,187,2,"President manager benefit the pressure degree good medical.","2024-02-15","Bad"
3825,254,28,5,"Box president throw.","2025-05-09","Perfect"
3826,125,213,4,"Down time only charge field policy.","2023-10-20","Good"
3827,598,145,1,"Very level according billion window make business.","2024-01-28","Very Bad"
3828,470,34,3,"Condition debate few member man oil drive.","2024-04-16","Normal"
3829,412,8,5,"Billion everything information bed provide care drop.","2025-02-14","Perfect"
3830,484,110,4,"Rock weight dog teacher check certain those.","2024-11-21","Good"
3831,60,40,3,"Glass attorney lawyer generation without painting.","2024-12-12","Normal"
3832,167,274,2,"Body industry major plant who technology end.","2023-10-09","Bad"
3833,371,158,1,"Strategy expert finish offer not career.","2023-09-28","Very Bad"
3834,315,33,3,"Bit environmental not.","2024-11-23","Normal"
3835,987,250,2,"Leg floor evidence ask participant.","2024-03-23","Bad"
3836,385,126,3,"There career point child step.","2025-06-04","Normal"
3837,103,93,2,"Direction south close both.","2025-04-30","Bad"
3838,424,209,2,"Agree space article.","2025-04-24","Bad"
3839,523,189,1,"Structure base keep really away check student.","2025-06-13","Very Bad"
3840,261,72,4,"Sister laugh important result condition threat.","2025-06-05","Good"
3841,943,109,1,"Short raise century color commercial space contain.","2024-06-09","Very Bad"
3842,300,131,3,"Fly fund better simply necessary lay.","2025-02-28","Normal"
3843,285,220,2,"Live state line.","2024-06-28","Bad"
3844,389,190,1,"Get anyone treatment work.","2024-07-01","Very Bad"
3845,608,186,1,"Perhaps whether cover develop onto piece approach.","2024-12-26","Very Bad"
3846,430,145,4,"Number kind network consider tree response.","2024-09-30","Good"
3847,290,220,4,"High record since recognize exactly anyone.","2025-01-25","Good"
3848,375,33,2,"Late inside whether cut decide.","2024-06-27","Bad"
3849,780,66,2,"Listen low break law respond.","2023-10-24","Bad"
3850,972,32,2,"Only writer stop nature.","2025-01-22","Bad"
3851,660,113,5,"Amount environmental keep team.","2024-06-24","Perfect"
3852,518,278,4,"Thousand for high professional information.","2023-09-03","Good"
3853,622,144,3,"War least concern run case activity.","2024-05-09","Normal"
3854,925,211,5,"Program human the item life page civil.","2024-08-20","Perfect"
3855,778,233,5,"Order produce eye.","2025-05-25","Perfect"
3856,185,89,3,"Necessary eye why risk too benefit computer.","2024-01-02","Normal"
3857,258,224,5,"Military less receive adult again kind both.","2024-03-27","Perfect"
3858,700,134,5,"Control bank grow.","2025-07-02","Perfect"
3859,316,155,2,"For name water less operation follow.","2024-07-11","Bad"
3860,87,27,4,"Now four dream area she notice.","2023-08-23","Good"
3861,965,39,4,"Music real behavior chair more feeling.","2023-10-24","Good"
3862,681,263,3,"Force indicate experience describe PM lead artist pressure.","2023-08-31","Normal"
3863,556,89,2,"Challenge system wife site.","2024-04-20","Bad"
3864,234,262,5,"Season always cost population.","2024-07-22","Perfect"
3865,190,59,4,"Prevent left adult serious before travel subject.","2023-10-07","Good"
3866,521,154,1,"Foot section building.","2023-09-30","Very Bad"
3867,917,108,1,"Scene much remember school.","2024-06-16","Very Bad"
3868,792,171,4,"Open task situation growth herself store maintain.","2023-09-13","Good"
3869,69,109,4,"Indeed never experience.","2024-10-23","Good"
3870,888,174,4,"Threat performance produce these bar economy next.","2025-03-25","Good"
3871,91,135,5,"Alone other site amount.","2024-02-10","Perfect"
