"shipping_id","order_id","shipping_date","shipping_method","shipping_status","flag_shiptype"
4401,4463,"2023-09-30","Express","Delivered","Fast"
4402,3850,"2025-03-21","Standard","Lost","Normal"
4403,2076,"2025-06-29","Standard","Shipped","Normal"
4404,569,"2024-05-02","Express","Pending","Fast"
4405,3579,"2023-08-02","Standard","Pending","Normal"
4406,1313,"2024-11-21","Express","Shipped","Fast"
4407,4015,"2025-03-04","Express","Shipped","Fast"
4408,3522,"2024-11-05","Same-day","Lost","Fast"
4409,1715,"2023-07-26","Express","Delivered","Fast"
4410,3241,"2025-05-20","Same-day","Shipped","Fast"
4411,2673,"2025-01-28","Express","Lost","Fast"
4412,543,"2023-09-25","Standard","Lost","Normal"
4413,1287,"2025-01-18","Standard","Pending","Normal"
4414,2681,"2025-06-30","Same-day","Lost","Fast"
4415,2896,"2025-05-31","Same-day","Pending","Fast"
4416,2720,"2024-01-22","Same-day","Pending","Fast"
4417,749,"2024-11-01","Express","Delivered","Fast"
4418,160,"2024-01-01","Same-day","Delivered","Fast"
4419,151,"2023-11-25","Standard","Pending","Normal"
4420,2978,"2023-10-29","Standard","Lost","Normal"
4421,662,"2024-01-29","Express","Pending","Fast"
4422,266,"2023-11-18","Same-day","Delivered","Fast"
4423,4205,"2024-05-16","Express","Delivered","Fast"
4424,941,"2023-12-06","Standard","Lost","Normal"
4425,2487,"2024-01-01","Same-day","Pending","Fast"
4426,4406,"2024-08-07","Same-day","Delivered","Fast"
4427,2097,"2025-02-19","Standard","Shipped","Normal"
4428,1056,"2023-10-28","Standard","Lost","Normal"
4429,1056,"2025-04-02","Same-day","Pending","Fast"
4430,3517,"2024-01-20","Same-day","Lost","Fast"
4431,1417,"2025-06-17","Express","Lost","Fast"
4432,1704,"2024-12-22","Standard","Delivered","Normal"
4433,391,"2024-06-24","Same-day","Delivered","Fast"
4434,106,"2024-10-21","Same-day","Lost","Fast"
4435,1719,"2024-10-27","Same-day","Delivered","Fast"
4436,3428,"2025-01-23","Same-day","Lost","Fast"
4437,88,"2024-05-08","Same-day","Pending","Fast"
4438,3702,"2025-01-01","Express","Lost","Fast"
4439,1103,"2024-04-29","Same-day","Shipped","Fast"
4440,1057,"2025-02-06","Same-day","Shipped","Fast"
4441,1972,"2024-12-06","Standard","Delivered","Normal"
4442,2640,"2024-05-14","Standard","Pending","Normal"
4443,314,"2024-02-07","Standard","Pending","Normal"
4444,1258,"2025-05-28","Express","Delivered","Fast"
4445,4334,"2023-08-24","Express","Shipped","Fast"
4446,1892,"2024-09-01","Same-day","Lost","Fast"
4447,24,"2023-10-27","Standard","Lost","Normal"
4448,1560,"2024-01-05","Same-day","Lost","Fast"
4449,2226,"2024-09-22","Standard","Shipped","Normal"
4450,1167,"2024-10-07","Standard","Delivered","Normal"
4451,2250,"2023-10-08","Standard","Pending","Normal"
4452,1618,"2023-11-21","Express","Lost","Fast"
4453,3743,"2025-02-07","Standard","Shipped","Normal"
4454,2711,"2025-03-25","Standard","Shipped","Normal"
4455,1677,"2025-05-05","Standard","Lost","Normal"
4456,4705,"2025-07-18","Standard","Delivered","Normal"
4457,940,"2025-03-05","Express","Pending","Fast"
4458,3562,"2024-05-29","Express","Shipped","Fast"
4459,4696,"2023-09-23","Standard","Delivered","Normal"
4460,1160,"2024-07-28","Standard","Shipped","Normal"
4461,4590,"2023-07-26","Same-day","Pending","Fast"
4462,247,"2025-05-05","Same-day","Delivered","Fast"
4463,4966,"2025-07-09","Standard","Lost","Normal"
4464,917,"2023-10-13","Same-day","Shipped","Fast"
4465,3405,"2025-03-10","Same-day","Shipped","Fast"
4466,3248,"2024-12-31","Same-day","Delivered","Fast"
4467,1812,"2024-05-23","Standard","Shipped","Normal"
4468,1016,"2024-07-06","Same-day","Pending","Fast"
4469,3458,"2024-03-30","Standard","Shipped","Normal"
4470,3493,"2023-12-09","Same-day","Lost","Fast"
4471,3159,"2024-02-16","Express","Lost","Fast"
4472,4573,"2025-03-18","Standard","Lost","Normal"
4473,3861,"2024-10-14","Express","Lost","Fast"
4474,2504,"2025-03-29","Same-day","Delivered","Fast"
4475,76,"2024-02-08","Standard","Pending","Normal"
4476,2038,"2024-02-03","Standard","Lost","Normal"
4477,1691,"2025-06-12","Standard","Shipped","Normal"
4478,12,"2024-10-07","Same-day","Lost","Fast"
4479,2083,"2024-01-17","Same-day","Shipped","Fast"
4480,3063,"2023-10-20","Standard","Pending","Normal"
4481,2282,"2023-11-01","Same-day","Lost","Fast"
4482,2071,"2025-06-06","Same-day","Lost","Fast"
4483,527,"2024-11-30","Same-day","Shipped","Fast"
4484,155,"2025-03-19","Express","Lost","Fast"
4485,3192,"2024-06-25","Same-day","Lost","Fast"
4486,816,"2025-02-06","Standard","Pending","Normal"
4487,3571,"2025-01-02","Same-day","Delivered","Fast"
4488,3203,"2024-12-18","Standard","Shipped","Normal"
4489,2162,"2024-10-08","Same-day","Lost","Fast"
4490,4754,"2024-07-11","Same-day","Delivered","Fast"
4491,3804,"2024-04-24","Same-day","Pending","Fast"
4492,36,"2024-12-12","Standard","Lost","Normal"
4493,251,"2023-12-31","Same-day","Pending","Fast"
4494,4478,"2024-01-08","Express","Shipped","Fast"
4495,2355,"2025-01-20","Express","Delivered","Fast"
4496,2377,"2024-06-24","Express","Pending","Fast"
4497,2714,"2024-06-26","Same-day","Shipped","Fast"
4498,4525,"2024-11-23","Standard","Lost","Normal"
4499,226,"2025-03-30","Express","Lost","Fast"
4500,818,"2025-05-31","Express","Lost","Fast"
4501,2697,"2025-07-05","Express","Lost","Fast"
4502,779,"2025-06-20","Express","Pending","Fast"
4503,4013,"2025-01-31","Standard","Pending","Normal"
4504,3336,"2025-03-18","Same-day","Lost","Fast"
4505,2453,"2024-12-01","Express","Shipped","Fast"
4506,1170,"2024-01-25","Standard","Pending","Normal"
4507,4753,"2023-12-03","Same-day","Delivered","Fast"
4508,3383,"2024-12-19","Standard","Delivered","Normal"
4509,1393,"2024-12-04","Same-day","Pending","Fast"
4510,4225,"2024-06-15","Standard","Shipped","Normal"
4511,30,"2024-04-08","Express","Lost","Fast"
4512,4804,"2024-03-14","Same-day","Pending","Fast"
4513,1062,"2024-04-01","Same-day","Shipped","Fast"
4514,2423,"2024-11-18","Standard","Delivered","Normal"
4515,786,"2024-09-09","Standard","Delivered","Normal"
4516,975,"2023-11-15","Express","Lost","Fast"
4517,2939,"2023-08-09","Standard","Delivered","Normal"
4518,50,"2024-02-04","Same-day","Lost","Fast"
4519,2604,"2023-09-10","Express","Pending","Fast"
4520,149,"2024-02-07","Express","Delivered","Fast"
4521,4996,"2024-08-12","Express","Lost","Fast"
4522,3342,"2023-11-12","Express","Shipped","Fast"
4523,4696,"2023-07-30","Express","Delivered","Fast"
4524,3406,"2023-09-17","Standard","Lost","Normal"
4525,809,"2025-06-20","Same-day","Lost","Fast"
4526,1599,"2024-02-05","Express","Pending","Fast"
4527,1001,"2023-12-04","Express","Shipped","Fast"
4528,2703,"2023-07-27","Express","Pending","Fast"
4529,1331,"2024-11-17","Standard","Lost","Normal"
4530,2715,"2023-10-11","Express","Shipped","Fast"
4531,3052,"2025-03-28","Express","Lost","Fast"
4532,1310,"2025-01-16","Same-day","Shipped","Fast"
4533,2004,"2025-01-20","Same-day","Delivered","Fast"
4534,1333,"2024-01-22","Standard","Delivered","Normal"
4535,1091,"2025-04-14","Same-day","Shipped","Fast"
4536,4528,"2023-07-29","Standard","Pending","Normal"
4537,394,"2024-12-09","Express","Lost","Fast"
4538,2658,"2024-03-09","Same-day","Shipped","Fast"
4539,4123,"2024-01-17","Express","Pending","Fast"
4540,4492,"2024-12-03","Express","Delivered","Fast"
4541,1582,"2023-12-05","Standard","Shipped","Normal"
4542,3736,"2023-07-25","Express","Lost","Fast"
4543,3646,"2025-06-24","Same-day","Pending","Fast"
4544,2492,"2025-02-17","Same-day","Shipped","Fast"
4545,1926,"2024-05-17","Express","Pending","Fast"
4546,2866,"2024-12-12","Same-day","Pending","Fast"
4547,2221,"2024-01-10","Standard","Shipped","Normal"
4548,470,"2023-11-22","Same-day","Lost","Fast"
4549,2508,"2024-04-12","Same-day","Lost","Fast"
4550,4071,"2024-11-25","Same-day","Lost","Fast"
4551,3315,"2023-10-22","Express","Lost","Fast"
4552,1429,"2024-07-31","Express","Lost","Fast"
4553,2785,"2024-02-20","Express","Delivered","Fast"
4554,1626,"2024-07-15","Express","Delivered","Fast"
4555,4881,"2025-06-19","Same-day","Shipped","Fast"
4556,2983,"2023-09-26","Same-day","Delivered","Fast"
4557,383,"2024-08-31","Standard","Pending","Normal"
4558,873,"2024-09-21","Express","Pending","Fast"
4559,713,"2025-01-22","Express","Delivered","Fast"
4560,949,"2024-04-05","Same-day","Pending","Fast"
4561,2701,"2025-02-23","Express","Shipped","Fast"
4562,1304,"2025-04-05","Same-day","Lost","Fast"
4563,2660,"2023-12-20","Standard","Delivered","Normal"
4564,2617,"2023-09-11","Express","Pending","Fast"
4565,4150,"2023-12-25","Express","Delivered","Fast"
4566,3567,"2024-09-18","Express","Pending","Fast"
4567,1488,"2025-04-20","Same-day","Pending","Fast"
4568,3793,"2025-07-12","Standard","Lost","Normal"
4569,3649,"2024-07-29","Same-day","Shipped","Fast"
4570,4451,"2024-01-04","Same-day","Lost","Fast"
4571,4524,"2024-04-14","Same-day","Shipped","Fast"
4572,4410,"2025-01-05","Express","Delivered","Fast"
4573,1452,"2025-03-31","Standard","Shipped","Normal"
4574,3293,"2024-04-12","Standard","Pending","Normal"
4575,331,"2025-03-16","Express","Shipped","Fast"
4576,1811,"2025-02-09","Express","Delivered","Fast"
4577,676,"2023-08-31","Express","Lost","Fast"
4578,3647,"2024-09-23","Express","Pending","Fast"
4579,2264,"2025-01-20","Express","Pending","Fast"
4580,4355,"2025-05-10","Same-day","Shipped","Fast"
4581,4814,"2023-09-13","Standard","Pending","Normal"
4582,154,"2024-12-23","Standard","Lost","Normal"
4583,1950,"2025-04-16","Same-day","Lost","Fast"
4584,163,"2024-07-31","Express","Lost","Fast"
4585,2087,"2024-08-04","Standard","Delivered","Normal"
4586,2939,"2024-01-13","Standard","Delivered","Normal"
4587,4372,"2024-04-14","Same-day","Delivered","Fast"
4588,4158,"2025-05-04","Express","Delivered","Fast"
4589,58,"2025-06-04","Same-day","Pending","Fast"
4590,4858,"2025-07-11","Standard","Lost","Normal"
4591,3858,"2024-06-27","Same-day","Shipped","Fast"
4592,965,"2024-03-07","Same-day","Delivered","Fast"
4593,4453,"2023-09-19","Express","Shipped","Fast"
4594,3538,"2024-04-04","Express","Shipped","Fast"
4595,553,"2023-09-30","Same-day","Lost","Fast"
4596,2536,"2024-02-22","Express","Shipped","Fast"
4597,1076,"2025-07-09","Express","Delivered","Fast"
4598,1459,"2024-09-30","Express","Delivered","Fast"
4599,4991,"2024-10-10","Same-day","Lost","Fast"
4600,1804,"2025-01-10","Same-day","Shipped","Fast"
4601,3015,"2025-04-24","Standard","Delivered","Normal"
4602,2691,"2024-11-06","Standard","Pending","Normal"
4603,2417,"2023-09-15","Same-day","Delivered","Fast"
4604,2986,"2024-06-28","Same-day","Shipped","Fast"
4605,4885,"2025-06-26","Standard","Lost","Normal"
4606,1484,"2024-11-09","Standard","Lost","Normal"
4607,371,"2024-11-06","Same-day","Delivered","Fast"
4608,2671,"2023-11-21","Standard","Delivered","Normal"
4609,2889,"2023-09-28","Standard","Shipped","Normal"
4610,4617,"2024-03-22","Same-day","Pending","Fast"
4611,3333,"2024-05-07","Same-day","Pending","Fast"
4612,3629,"2023-07-28","Same-day","Delivered","Fast"
4613,2632,"2024-02-25","Same-day","Lost","Fast"
4614,3645,"2025-06-27","Standard","Pending","Normal"
4615,4063,"2025-04-14","Express","Delivered","Fast"
4616,4912,"2025-05-05","Express","Lost","Fast"
4617,4975,"2023-12-14","Same-day","Pending","Fast"
4618,724,"2024-02-16","Express","Lost","Fast"
4619,877,"2024-05-18","Standard","Pending","Normal"
4620,1544,"2024-07-22","Standard","Delivered","Normal"
4621,3680,"2024-06-12","Standard","Lost","Normal"
4622,4854,"2025-02-16","Standard","Shipped","Normal"
4623,4492,"2023-10-30","Express","Shipped","Fast"
4624,1831,"2024-12-31","Standard","Lost","Normal"
4625,151,"2023-12-18","Standard","Pending","Normal"
4626,2503,"2023-09-13","Express","Delivered","Fast"
4627,2715,"2023-09-15","Same-day","Delivered","Fast"
4628,3832,"2024-09-06","Same-day","Shipped","Fast"
4629,3373,"2023-12-03","Express","Delivered","Fast"
4630,1170,"2024-12-05","Standard","Shipped","Normal"
4631,3623,"2025-04-23","Express","Lost","Fast"
4632,2049,"2024-04-07","Same-day","Lost","Fast"
4633,2664,"2025-01-09","Same-day","Delivered","Fast"
4634,853,"2025-03-11","Standard","Shipped","Normal"
4635,719,"2024-06-16","Standard","Pending","Normal"
4636,3188,"2024-05-29","Same-day","Lost","Fast"
4637,5,"2024-02-21","Express","Delivered","Fast"
4638,4502,"2024-03-25","Express","Delivered","Fast"
4639,4670,"2023-12-03","Express","Pending","Fast"
4640,2922,"2023-08-18","Same-day","Shipped","Fast"
4641,4347,"2024-10-30","Same-day","Pending","Fast"
4642,4674,"2024-08-03","Express","Lost","Fast"
4643,3808,"2023-10-30","Express","Pending","Fast"
4644,320,"2024-11-19","Same-day","Delivered","Fast"
4645,894,"2025-03-27","Standard","Delivered","Normal"
4646,2856,"2024-05-30","Standard","Delivered","Normal"
4647,1376,"2025-05-20","Express","Shipped","Fast"
4648,1488,"2025-06-21","Express","Shipped","Fast"
4649,953,"2025-04-30","Express","Lost","Fast"
4650,1681,"2023-09-30","Same-day","Lost","Fast"
4651,1651,"2024-02-01","Express","Pending","Fast"
4652,3105,"2024-03-01","Same-day","Shipped","Fast"
4653,4274,"2023-11-06","Express","Pending","Fast"
4654,4876,"2025-03-29","Same-day","Delivered","Fast"
4655,3080,"2024-06-02","Express","Lost","Fast"
4656,498,"2024-12-31","Same-day","Shipped","Fast"
4657,64,"2023-08-03","Express","Lost","Fast"
4658,4211,"2025-05-20","Same-day","Delivered","Fast"
4659,1604,"2024-12-01","Same-day","Lost","Fast"
4660,2231,"2024-07-26","Express","Shipped","Fast"
4661,3757,"2023-11-04","Express","Delivered","Fast"
4662,3545,"2024-08-26","Same-day","Pending","Fast"
4663,577,"2025-04-09","Express","Lost","Fast"
4664,1065,"2024-09-29","Same-day","Delivered","Fast"
4665,4159,"2024-03-21","Same-day","Pending","Fast"
4666,4734,"2024-07-03","Standard","Pending","Normal"
4667,4229,"2023-10-28","Standard","Pending","Normal"
4668,4807,"2024-04-25","Express","Pending","Fast"
4669,1862,"2025-04-21","Express","Delivered","Fast"
4670,58,"2024-07-01","Standard","Lost","Normal"
4671,4062,"2024-09-07","Same-day","Shipped","Fast"
4672,2301,"2023-09-20","Standard","Shipped","Normal"
4673,3199,"2025-02-08","Express","Shipped","Fast"
4674,867,"2024-04-04","Same-day","Shipped","Fast"
4675,958,"2023-12-03","Same-day","Delivered","Fast"
4676,2019,"2024-09-09","Express","Shipped","Fast"
4677,4688,"2024-04-08","Same-day","Pending","Fast"
4678,4951,"2024-04-12","Express","Lost","Fast"
4679,3926,"2024-12-02","Express","Shipped","Fast"
4680,4730,"2025-05-08","Same-day","Delivered","Fast"
4681,4870,"2024-05-24","Express","Shipped","Fast"
4682,1038,"2023-07-27","Same-day","Delivered","Fast"
4683,3822,"2024-11-07","Express","Pending","Fast"
4684,862,"2024-11-19","Standard","Lost","Normal"
4685,2690,"2025-01-06","Express","Delivered","Fast"
4686,3228,"2024-12-14","Standard","Shipped","Normal"
4687,399,"2023-12-28","Standard","Pending","Normal"
4688,1805,"2024-10-03","Express","Lost","Fast"
4689,1731,"2023-11-10","Standard","Shipped","Normal"
4690,4267,"2024-04-29","Express","Lost","Fast"
4691,3980,"2023-07-31","Express","Pending","Fast"
4692,4432,"2024-01-05","Standard","Shipped","Normal"
4693,4253,"2025-05-25","Express","Shipped","Fast"
4694,2890,"2024-02-18","Express","Shipped","Fast"
4695,1193,"2025-05-08","Express","Delivered","Fast"
4696,4206,"2024-03-04","Standard","Shipped","Normal"
4697,2995,"2023-12-11","Express","Delivered","Fast"
4698,4595,"2025-04-10","Express","Shipped","Fast"
4699,4196,"2025-05-08","Standard","Shipped","Normal"
4700,3249,"2024-03-29","Standard","Delivered","Normal"
4701,4199,"2023-11-19","Standard","Shipped","Normal"
4702,860,"2023-10-28","Express","Pending","Fast"
4703,4474,"2025-03-12","Standard","Pending","Normal"
4704,2116,"2024-02-21","Standard","Delivered","Normal"
4705,1924,"2025-01-22","Same-day","Shipped","Fast"
4706,4714,"2025-05-01","Same-day","Delivered","Fast"
4707,3830,"2025-06-19","Express","Shipped","Fast"
4708,3244,"2023-09-13","Express","Shipped","Fast"
4709,1989,"2023-09-01","Express","Shipped","Fast"
4710,420,"2023-08-25","Express","Delivered","Fast"
4711,4657,"2024-09-14","Same-day","Lost","Fast"
4712,71,"2023-08-04","Standard","Pending","Normal"
4713,34,"2024-04-19","Express","Delivered","Fast"
4714,3853,"2024-03-12","Standard","Lost","Normal"
4715,1944,"2024-12-21","Standard","Shipped","Normal"
4716,4067,"2023-09-24","Standard","Pending","Normal"
4717,4812,"2025-02-22","Express","Shipped","Fast"
4718,2332,"2025-04-02","Standard","Pending","Normal"
4719,4771,"2024-10-26","Same-day","Shipped","Fast"
4720,2435,"2023-08-27","Same-day","Shipped","Fast"
4721,2267,"2025-02-06","Standard","Lost","Normal"
4722,2562,"2024-05-17","Same-day","Lost","Fast"
4723,3790,"2024-01-23","Same-day","Delivered","Fast"
4724,2070,"2024-11-04","Express","Lost","Fast"
4725,2538,"2024-02-19","Same-day","Shipped","Fast"
4726,2271,"2023-07-26","Same-day","Pending","Fast"
4727,904,"2024-10-11","Standard","Shipped","Normal"
4728,355,"2025-05-14","Express","Pending","Fast"
4729,3702,"2023-10-02","Express","Delivered","Fast"
4730,3302,"2024-02-22","Express","Lost","Fast"
4731,4764,"2023-11-01","Same-day","Lost","Fast"
4732,1396,"2024-08-07","Standard","Lost","Normal"
4733,3491,"2023-10-30","Standard","Delivered","Normal"
4734,1110,"2024-10-25","Standard","Pending","Normal"
4735,3159,"2024-07-23","Express","Shipped","Fast"
4736,2813,"2025-06-27","Same-day","Pending","Fast"
4737,2334,"2025-04-05","Express","Delivered","Fast"
4738,1903,"2025-07-07","Standard","Pending","Normal"
4739,2439,"2025-01-02","Same-day","Lost","Fast"
4740,3703,"2025-03-23","Standard","Pending","Normal"
4741,2906,"2024-03-09","Same-day","Shipped","Fast"
4742,4654,"2025-04-11","Express","Lost","Fast"
4743,894,"2023-12-31","Standard","Delivered","Normal"
4744,3204,"2024-10-29","Standard","Delivered","Normal"
4745,254,"2024-01-19","Standard","Delivered","Normal"
4746,2123,"2025-03-07","Same-day","Shipped","Fast"
4747,2044,"2024-03-08","Same-day","Pending","Fast"
4748,2793,"2024-09-02","Same-day","Lost","Fast"
4749,4750,"2025-03-28","Express","Shipped","Fast"
4750,4223,"2025-06-10","Express","Pending","Fast"
4751,1715,"2025-04-25","Express","Shipped","Fast"
4752,4225,"2024-01-12","Same-day","Pending","Fast"
4753,2699,"2024-06-07","Standard","Pending","Normal"
4754,4651,"2024-03-11","Standard","Shipped","Normal"
4755,444,"2023-09-24","Express","Delivered","Fast"
4756,3786,"2023-12-17","Same-day","Lost","Fast"
4757,4965,"2024-10-11","Same-day","Delivered","Fast"
4758,4689,"2024-04-15","Same-day","Lost","Fast"
4759,3516,"2024-04-23","Same-day","Delivered","Fast"
4760,2981,"2024-09-20","Standard","Lost","Normal"
4761,4148,"2024-10-13","Express","Shipped","Fast"
4762,2575,"2023-08-29","Standard","Lost","Normal"
4763,3691,"2024-04-01","Standard","Lost","Normal"
4764,4157,"2024-01-06","Standard","Delivered","Normal"
4765,1827,"2025-01-03","Same-day","Lost","Fast"
4766,4071,"2025-04-28","Standard","Shipped","Normal"
4767,2703,"2023-11-02","Standard","Pending","Normal"
4768,3414,"2024-09-12","Express","Shipped","Fast"
4769,4524,"2025-01-09","Standard","Delivered","Normal"
4770,591,"2024-11-01","Same-day","Delivered","Fast"
4771,3100,"2023-09-24","Same-day","Shipped","Fast"
4772,3908,"2023-11-19","Same-day","Delivered","Fast"
4773,4312,"2024-04-26","Standard","Pending","Normal"
4774,2535,"2024-06-19","Same-day","Lost","Fast"
4775,1787,"2024-02-28","Express","Delivered","Fast"
4776,2512,"2024-04-15","Standard","Shipped","Normal"
